,Label
9114,0
6574,0
7047,0
12630,0
8045,0
1411,1
9914,0
3015,1
5787,0
10906,0
2711,1
2909,1
1425,1
2057,1
5103,1
3695,1
267,1
6096,0
1718,1
10934,0
3390,1
3476,1
471,1
13387,1
13728,1
10911,0
2675,1
6993,0
8742,0
6818,0
3606,1
1880,1
6857,0
9139,0
102,1
7990,0
9164,0
10895,0
12914,0
13,1
2187,1
3799,1
12288,0
13908,1
7437,0
8649,0
8920,0
7,1
5817,0
5833,0
10603,0
11037,0
11189,0
5932,0
8591,0
8332,0
6264,0
11009,0
12600,0
13414,1
10003,0
2469,1
2557,1
3299,1
10982,0
13593,1
13638,1
14075,1
14148,1
14206,1
14371,1
14400,1
14511,1
1902,1
7038,0
1828,1
687,1
8565,0
3724,1
12965,0
14394,1
9075,0
5383,1
8639,0
7348,0
7562,0
9306,0
13076,1
13599,1
3321,1
5724,0
2227,1
7142,0
7897,0
2358,1
3893,1
5314,1
2139,1
6336,0
10765,0
11375,0
10293,0
2755,1
2759,1
10135,0
10288,0
6558,0
6349,0
7486,0
3148,1
9258,0
6932,0
3970,1
7258,0
5682,0
13694,1
7384,0
13388,1
11815,0
265,1
12306,0
8129,0
11384,0
3639,1
9461,0
5371,1
12328,0
8299,0
3220,1
7822,0
9268,0
8959,0
11112,0
10219,0
12237,0
670,1
7703,0
234,1
9159,0
5983,0
9267,0
12642,0
9381,0
6761,0
7762,0
5955,0
6228,0
7317,0
6579,0
3001,1
13175,1
3167,1
6093,0
9795,0
13256,1
10336,0
13363,1
7267,0
7679,0
10128,0
7304,0
3109,1
4028,1
7307,0
8712,0
11122,0
2382,1
10657,0
5580,0
4876,1
4908,1
4998,1
5075,1
5081,1
5184,1
7997,0
9939,0
11733,0
6356,0
6531,0
7475,0
7770,0
7970,0
9013,0
14557,1
14857,1
199,1
1413,1
5022,1
1885,1
11551,0
10306,0
10550,0
14159,1
15171,1
15172,1
7415,0
1772,1
12065,0
46,1
6836,0
15116,1
4135,1
12258,0
10278,0
2436,1
5925,0
8229,0
110,1
9010,0
13063,1
8369,0
383,1
385,1
1526,1
3005,1
10182,0
10289,0
5661,0
5873,0
6895,0
7793,0
9704,0
9197,0
10234,0
1743,1
2151,1
2641,1
4014,1
6978,0
8754,0
10176,0
10883,0
5499,1
5228,1
6232,0
1639,1
9910,0
9060,0
4468,1
6265,0
153,1
12048,0
4885,1
10077,0
12366,0
8307,0
5412,1
13739,1
6549,0
2198,1
3741,1
4709,1
14555,1
517,1
12570,0
578,1
7095,0
11630,0
8950,0
5957,0
5418,1
11496,0
11555,0
11569,0
11640,0
11680,0
14378,1
14383,1
14404,1
14421,1
14425,1
14432,1
11250,0
11378,0
11498,0
11722,0
68,1
9782,0
552,1
7269,0
13412,1
8859,0
3406,1
8007,0
2763,1
6033,0
970,1
973,1
985,1
992,1
11664,0
13209,1
7947,0
1181,1
8082,0
10402,0
3975,1
12573,0
15117,1
5634,0
6307,0
9696,0
13770,1
12851,0
3041,1
12300,0
7532,0
10995,0
8745,0
1256,1
3356,1
4296,1
4815,1
6379,0
12394,0
13242,1
13451,1
13565,1
14691,1
13521,1
10132,0
13251,1
14278,1
6802,0
9577,0
7953,0
10245,0
7209,0
13863,1
4112,1
2676,1
8892,0
5645,0
14218,1
4477,1
11540,0
11772,0
14500,1
8689,0
8867,0
14623,1
14935,1
14937,1
3502,1
9858,0
11108,0
12739,0
7969,0
10609,0
4058,1
5217,1
247,1
216,1
2157,1
7188,0
9406,0
9725,0
617,1
4080,1
4128,1
3848,1
5918,0
8139,0
7987,0
8075,0
7219,0
2924,1
8228,0
2913,1
3229,1
7914,0
8840,0
8984,0
8719,0
10880,0
8711,0
3285,1
1088,1
4324,1
12286,0
8921,0
5896,0
8923,0
6741,0
7876,0
7431,0
14948,1
8283,0
12596,0
11683,0
11714,0
8200,0
8457,0
9507,0
10233,0
5361,1
5415,1
12795,0
10944,0
3009,1
11441,0
3955,1
3956,1
3957,1
7151,0
12317,0
11395,0
6997,0
7218,0
7417,0
10894,0
4040,1
4199,1
4357,1
4361,1
5189,1
5190,1
378,1
4552,1
8779,0
2709,1
2712,1
8682,0
8905,0
7752,0
8372,0
4801,1
10134,0
3384,1
3667,1
6975,0
11968,0
5390,1
10005,0
9335,0
2386,1
2407,1
9595,0
5927,0
444,1
9121,0
2522,1
15220,1
2383,1
12096,0
8280,0
5895,0
4949,1
5839,0
5840,0
1865,1
11048,0
4748,1
7025,0
4653,1
4470,1
12735,0
13502,1
4148,1
6178,0
7278,0
10215,0
12650,0
600,1
5847,0
15007,1
11829,0
3746,1
10141,0
14066,1
14241,1
9233,0
5330,1
3951,1
6947,0
10668,0
10772,0
1385,1
8821,0
1650,1
14193,1
14368,1
13964,1
14070,1
14146,1
14366,1
9340,0
5276,1
7781,0
8974,0
9766,0
10734,0
11103,0
1350,1
11055,0
9364,0
274,1
12919,0
1809,1
10794,0
14923,1
558,1
559,1
7509,0
1390,1
1471,1
8705,0
10891,0
6245,0
7739,0
3861,1
8453,0
1400,1
7453,0
6688,0
7309,0
14644,1
14663,1
2643,1
3034,1
9044,0
10625,0
14904,1
14905,1
14906,1
14907,1
14564,1
11445,0
13659,1
4467,1
4817,1
4984,1
8285,0
10315,0
4961,1
14861,1
8580,0
1632,1
5728,0
1820,1
6121,0
7215,0
9804,0
6525,0
9769,0
5703,0
5462,1
7583,0
7771,0
8207,0
5468,1
297,1
5165,1
4827,1
6912,0
5668,0
12712,0
3544,1
5281,1
5583,0
2542,1
1803,1
1338,1
1794,1
2285,1
2311,1
5978,0
13055,1
11236,0
6694,0
7873,0
7996,0
9628,0
7792,0
13733,1
10499,0
8340,0
866,1
12301,0
3718,1
10798,0
10805,0
3869,1
1197,1
14957,1
14979,1
15059,1
15065,1
15069,1
15085,1
15109,1
15204,1
15205,1
5641,0
8361,0
8439,0
12005,0
1100,1
1104,1
1106,1
1107,1
1108,1
1112,1
1113,1
1114,1
1115,1
1121,1
1123,1
1125,1
1126,1
1129,1
1130,1
1131,1
1135,1
1137,1
1138,1
1142,1
1143,1
1145,1
624,1
5245,1
7933,0
5935,0
7883,0
7214,0
8258,0
6619,0
470,1
13588,1
5349,1
10100,0
10308,0
10474,0
5285,1
2665,1
14498,1
6902,0
8886,0
10044,0
10151,0
3494,1
4654,1
2808,1
2937,1
12290,0
7537,0
7560,0
9047,0
6070,0
9077,0
9733,0
10250,0
4154,1
11559,0
11607,0
4800,1
11304,0
8204,0
1441,1
8246,0
8568,0
7295,0
9469,0
5878,0
11545,0
12680,0
5104,1
12159,0
14898,1
15181,1
514,1
813,1
6627,0
282,1
8037,0
1730,1
12784,0
147,1
9852,0
1054,1
8887,0
12854,0
1488,1
3157,1
5476,1
9395,0
1067,1
1072,1
1080,1
1850,1
2487,1
2916,1
10087,0
1763,1
11849,0
6406,0
9745,0
5994,0
4241,1
12918,0
6590,0
2403,1
177,1
5414,1
13579,1
8245,0
4772,1
6661,0
12430,0
5091,1
6891,0
635,1
9933,0
193,1
2149,1
4638,1
11303,0
945,1
956,1
5404,1
14748,1
14788,1
8403,0
165,1
5355,1
9956,0
1395,1
6429,0
7098,0
7841,0
7889,0
10223,0
10370,0
13262,1
7856,0
5585,0
7156,0
5397,1
3572,1
11788,0
14859,1
8804,0
1365,1
2363,1
2480,1
3380,1
6309,0
14387,1
10273,0
693,1
11144,0
15146,1
5969,0
6112,0
6687,0
8089,0
527,1
8014,0
5503,1
14458,1
14492,1
14519,1
14531,1
14534,1
14535,1
14539,1
7574,0
9516,0
7204,0
3564,1
1973,1
14653,1
11654,0
1801,1
12396,0
1178,1
3060,1
3121,1
3122,1
739,1
4570,1
9763,0
1464,1
88,1
1341,1
6285,0
7608,0
7817,0
12970,0
11650,0
3289,1
10428,0
4086,1
9521,0
29,1
2513,1
2591,1
3056,1
2106,1
6530,0
7285,0
1616,1
12598,0
6471,0
7633,0
8522,0
9740,0
1492,1
14457,1
20,1
5180,1
12574,0
15170,1
3378,1
14125,1
6213,0
13123,1
6981,0
12081,0
12163,0
1674,1
6048,0
5567,0
5734,0
6886,0
8918,0
9086,0
9981,0
5454,1
1827,1
8167,0
9073,0
2351,1
5599,0
12634,0
9930,0
12835,0
12629,0
10519,0
10824,0
8701,0
381,1
382,1
388,1
395,1
11399,0
4172,1
3080,1
372,1
2248,1
2413,1
2478,1
5907,0
6614,0
10587,0
12137,0
14747,1
14756,1
12748,0
2223,1
5500,1
9744,0
10950,0
7529,0
6318,0
7141,0
11219,0
13725,1
113,1
9917,0
12283,0
1377,1
13520,1
13975,1
14251,1
2368,1
4505,1
11552,0
1606,1
7926,0
2561,1
2572,1
2596,1
2666,1
8756,0
9885,0
5587,0
12974,0
13095,1
2880,1
7611,0
12425,0
7919,0
14922,1
5469,1
8894,0
7998,0
11391,0
11457,0
12168,0
13031,1
14419,1
561,1
573,1
691,1
11168,0
9497,0
9772,0
14499,1
10553,0
5384,1
263,1
12271,0
10749,0
9561,0
2650,1
2895,1
3305,1
3323,1
6946,0
8458,0
3413,1
12035,0
5791,0
11043,0
6133,0
5227,1
7707,0
12706,0
5751,0
5375,1
1184,1
2794,1
13292,1
13309,1
13353,1
13360,1
13372,1
13446,1
13518,1
1399,1
2897,1
9899,0
3020,1
9387,0
9551,0
10981,0
2547,1
104,1
13413,1
2369,1
2587,1
3211,1
3392,1
3683,1
13974,1
8120,0
1212,1
1215,1
1216,1
1218,1
1219,1
1220,1
1221,1
1222,1
1225,1
1226,1
1227,1
1228,1
1229,1
1230,1
1231,1
1233,1
1234,1
1236,1
1237,1
1238,1
1239,1
1240,1
3081,1
4726,1
6017,0
9582,0
11924,0
12837,0
13019,1
14684,1
14685,1
14686,1
14742,1
5357,1
7137,0
7300,0
8300,0
13736,1
11537,0
6598,0
10915,0
6035,0
6036,0
8271,0
543,1
13575,1
10686,0
6839,0
7650,0
9229,0
3039,1
3740,1
3941,1
4019,1
6486,0
365,1
12614,0
13104,1
18,1
6929,0
9669,0
12323,0
1634,1
5967,0
8108,0
7910,0
11326,0
8707,0
5742,0
1760,1
4163,1
5427,1
8848,0
542,1
6665,0
259,1
2473,1
10851,0
12261,0
6126,0
9905,0
6833,0
9456,0
8359,0
3971,1
3170,1
12917,0
2730,1
7130,0
6110,0
12799,0
7483,0
7652,0
13611,1
10073,0
11091,0
11455,0
13301,1
3133,1
3663,1
15162,1
6670,0
4842,1
5027,1
12109,0
10663,0
13359,1
10638,0
6052,0
6055,0
1473,1
10323,0
4007,1
10388,0
10528,0
13389,1
13766,1
10121,0
7561,0
6676,0
8104,0
11647,0
7033,0
10665,0
12594,0
5169,1
1630,1
6102,0
8987,0
9534,0
6578,0
7732,0
9938,0
11848,0
13622,1
13847,1
13949,1
13986,1
14051,1
14056,1
14136,1
3047,1
10442,0
9309,0
108,1
136,1
3578,1
938,1
13321,1
4195,1
5271,1
5273,1
7989,0
6882,0
12617,0
4337,1
14647,1
1287,1
1597,1
6323,0
9876,0
12517,0
12678,0
2177,1
5278,1
5608,0
10972,0
8230,0
2507,1
10578,0
814,1
13803,1
1001,1
11195,0
9923,0
6489,0
8868,0
14631,1
14632,1
14633,1
14738,1
9581,0
1455,1
10875,0
12978,0
7575,0
7155,0
5146,1
7802,0
8434,0
14982,1
15078,1
3062,1
12840,0
4229,1
14227,1
5224,1
8492,0
10255,0
5545,0
3600,1
10265,0
4102,1
6151,0
7589,0
8862,0
12993,1
10746,0
14722,1
14751,1
9926,0
5520,0
2431,1
14872,1
9531,0
1870,1
6651,0
11403,0
11565,0
11880,0
6209,0
9908,0
13848,1
324,1
3061,1
3063,1
3432,1
3540,1
3878,1
3879,1
12500,0
11222,0
1603,1
7584,0
1063,1
1070,1
1074,1
1077,1
1078,1
1079,1
1081,1
1084,1
1085,1
1086,1
1094,1
1098,1
237,1
2898,1
5441,1
3258,1
14704,1
7627,0
7665,0
8424,0
10960,0
1848,1
3546,1
3550,1
8450,0
3520,1
308,1
8191,0
1746,1
4466,1
4759,1
4838,1
14891,1
15158,1
7904,0
11175,0
9402,0
14642,1
5632,0
5823,0
6647,0
13129,1
13719,1
4155,1
5097,1
5098,1
12730,0
11465,0
7500,0
9298,0
9596,0
12526,0
8433,0
1479,1
290,1
4248,1
8956,0
11593,0
3836,1
10439,0
5403,1
264,1
5356,1
1491,1
1776,1
1274,1
4991,1
14413,1
4367,1
1708,1
12056,0
3442,1
2935,1
12631,0
10874,0
219,1
13853,1
4541,1
4899,1
10501,0
13224,1
7512,0
9326,0
10699,0
1179,1
6428,0
3234,1
10123,0
9707,0
3534,1
1605,1
2444,1
9141,0
85,1
14417,1
12162,0
15023,1
15223,1
15224,1
12911,0
2575,1
772,1
787,1
7693,0
9540,0
3068,1
3794,1
9019,0
4258,1
9950,0
13036,1
13536,1
13537,1
13738,1
13905,1
3328,1
5,1
254,1
11060,0
132,1
7819,0
8684,0
6514,0
10622,0
6189,0
8951,0
6014,0
6610,0
1198,1
14134,1
2312,1
8584,0
12666,0
9116,0
6315,0
12657,0
1556,1
1593,1
2567,1
6483,0
6564,0
7143,0
7458,0
7782,0
8364,0
8872,0
8998,0
9055,0
9061,0
9821,0
10469,0
10511,0
12360,0
1659,1
5594,0
9252,0
1635,1
10932,0
14598,1
14989,1
5413,1
13580,1
9756,0
1914,1
4491,1
4500,1
4674,1
4830,1
4831,1
4832,1
5108,1
5113,1
5172,1
5176,1
3994,1
3764,1
1856,1
2124,1
2908,1
6830,0
8149,0
9407,0
9444,0
12440,0
7628,0
13081,1
13891,1
14318,1
10706,0
10969,0
11383,0
13291,1
3040,1
3115,1
3381,1
3533,1
8839,0
2795,1
4231,1
5107,1
7936,0
1286,1
3318,1
5012,1
5015,1
5029,1
6199,0
5368,1
10503,0
12267,0
11869,0
9840,0
12229,0
754,1
7257,0
3154,1
3235,1
3239,1
1830,1
7570,0
4826,1
12424,0
10694,0
2574,1
4932,1
11779,0
11963,0
12435,0
7352,0
9645,0
10417,0
10489,0
10560,0
6435,0
14311,1
12597,0
9175,0
1702,1
1935,1
13846,1
12652,0
6654,0
6326,0
11895,0
223,1
6509,0
2397,1
1261,1
8481,0
5775,0
4373,1
4381,1
2894,1
8608,0
9358,0
4945,1
4946,1
5574,0
5053,1
5059,1
6834,0
8832,0
9446,0
9803,0
10321,0
12429,0
6618,0
10698,0
11025,0
14984,1
14985,1
15216,1
9759,0
2342,1
10131,0
10372,0
4993,1
2155,1
15150,1
15151,1
10886,0
13315,1
13400,1
6072,0
2817,1
6896,0
3577,1
3674,1
3676,1
3677,1
3687,1
3688,1
3727,1
8723,0
9198,0
8047,0
5378,1
455,1
12149,0
8772,0
11388,0
4766,1
9771,0
14071,1
11305,0
9853,0
12373,0
3701,1
4193,1
4263,1
4264,1
4268,1
4271,1
4280,1
4284,1
4288,1
5324,1
5329,1
14741,1
14802,1
9219,0
5248,1
4624,1
4506,1
13969,1
13822,1
7534,0
7123,0
3149,1
4443,1
4501,1
4520,1
4564,1
4623,1
4713,1
5031,1
5046,1
7683,0
12371,0
14602,1
11734,0
13407,1
3627,1
9006,0
12912,0
8962,0
9133,0
14732,1
14848,1
14849,1
14221,1
3260,1
5968,0
6269,0
6380,0
6563,0
7963,0
8272,0
8326,0
8774,0
10846,0
10856,0
10956,0
12103,0
6757,0
6843,0
9895,0
2422,1
9954,0
1146,1
1159,1
5885,0
2798,1
13062,1
4651,1
5764,0
1613,1
8510,0
6171,0
606,1
9671,0
438,1
440,1
441,1
442,1
449,1
11311,0
7508,0
3171,1
1327,1
11356,0
3821,1
10597,0
8113,0
2512,1
8173,0
519,1
10633,0
12156,0
4370,1
12050,0
10032,0
11503,0
11595,0
11876,0
11888,0
11892,0
11912,0
13049,1
13440,1
12848,0
2519,1
10672,0
2644,1
9494,0
6727,0
13938,1
14274,1
2502,1
3045,1
4081,1
5832,0
10429,0
14811,1
14812,1
1910,1
3738,1
6330,0
8301,0
6066,0
10951,0
12462,0
3714,1
10068,0
6485,0
7901,0
8110,0
7664,0
8928,0
14042,1
11316,0
356,1
6378,0
6712,0
10942,0
11960,0
1362,1
8569,0
7481,0
14743,1
3751,1
1588,1
12746,0
5581,0
2086,1
1739,1
1538,1
2152,1
14714,1
14715,1
14845,1
14846,1
13556,1
4699,1
4723,1
8184,0
2364,1
2384,1
1043,1
14275,1
10189,0
4352,1
4364,1
4365,1
4366,1
14832,1
3030,1
5556,0
13961,1
14283,1
3456,1
3461,1
7776,0
8012,0
9418,0
80,1
7848,0
11984,0
196,1
8526,0
2775,1
14650,1
14652,1
4180,1
15175,1
14478,1
10879,0
5159,1
4291,1
7463,0
8938,0
9861,0
58,1
9849,0
11064,0
3805,1
3807,1
5763,0
5778,0
2725,1
1156,1
2859,1
8983,0
14089,1
1465,1
6325,0
5635,0
4547,1
6244,0
8755,0
9536,0
1509,1
3012,1
532,1
6050,0
14931,1
3116,1
7296,0
8875,0
9942,0
12728,0
14888,1
7862,0
5393,1
12347,0
660,1
13252,1
13613,1
14308,1
14309,1
14339,1
3245,1
5359,1
3123,1
11023,0
14002,1
3094,1
5501,1
13312,1
13735,1
9663,0
7403,0
5466,1
10557,0
7225,0
8899,0
8910,0
8666,0
9034,0
952,1
9475,0
319,1
1042,1
2825,1
2418,1
1756,1
12672,0
3519,1
4036,1
4037,1
4038,1
4039,1
4043,1
4044,1
4125,1
4140,1
4141,1
748,1
5230,1
8738,0
10783,0
10870,0
10052,0
12488,0
14264,1
7869,0
5207,1
11270,0
11299,0
8314,0
4796,1
5646,0
8501,0
1468,1
4311,1
11113,0
10784,0
7353,0
9523,0
14873,1
14874,1
14875,1
14876,1
14877,1
14878,1
14881,1
14882,1
14883,1
14884,1
14885,1
8242,0
6001,0
6247,0
7860,0
9790,0
10065,0
14894,1
1518,1
2261,1
1873,1
6423,0
8625,0
10443,0
5333,1
984,1
7073,0
1380,1
10903,0
12766,0
12400,0
1649,1
9877,0
4776,1
496,1
1595,1
2896,1
2899,1
4302,1
14584,1
14776,1
14783,1
14953,1
14973,1
14995,1
15014,1
15015,1
15016,1
15017,1
15019,1
15020,1
15021,1
15027,1
15028,1
15029,1
15063,1
15064,1
15070,1
15071,1
15193,1
15194,1
15197,1
15198,1
15199,1
15200,1
15202,1
15203,1
15206,1
15207,1
15208,1
10163,0
5350,1
11121,0
8626,0
12136,0
13763,1
3983,1
6957,0
5897,0
6443,0
8488,0
9072,0
11853,0
9859,0
8141,0
12010,0
10238,0
11119,0
12729,0
10641,0
14706,1
2434,1
5150,1
8125,0
1683,1
6641,0
10826,0
2985,1
3275,1
11596,0
8891,0
11214,0
12147,0
7632,0
14819,1
3765,1
5542,0
1907,1
6284,0
2782,1
11588,0
6876,0
8829,0
3513,1
9443,0
5589,0
5607,0
9207,0
1330,1
2526,1
5813,0
6243,0
8016,0
12388,0
1924,1
7063,0
10140,0
14759,1
7059,0
7743,0
10791,0
5576,0
1722,1
8599,0
9317,0
3849,1
14821,1
7697,0
5480,1
2900,1
930,1
932,1
934,1
937,1
941,1
942,1
943,1
944,1
946,1
947,1
948,1
953,1
957,1
958,1
14438,1
5694,0
8290,0
13472,1
7558,0
12901,0
14661,1
8615,0
10045,0
10269,0
396,1
6357,0
7657,0
12699,0
1562,1
5564,0
13604,1
13806,1
14040,1
11090,0
10914,0
348,1
14133,1
14229,1
14257,1
9140,0
11033,0
6299,0
12118,0
6869,0
3151,1
14341,1
9816,0
761,1
371,1
1537,1
1629,1
1905,1
1913,1
4200,1
4309,1
4516,1
5445,1
6120,0
10967,0
11203,0
11754,0
12022,0
12280,0
12552,0
12752,0
12858,0
12906,0
13916,1
13921,1
14166,1
1257,1
7312,0
7839,0
4901,1
6100,0
6663,0
9398,0
3711,1
6186,0
9276,0
13283,1
8422,0
10527,0
14768,1
2378,1
6787,0
9764,0
1190,1
11295,0
12186,0
6283,0
4690,1
5115,1
5116,1
10120,0
10311,0
5838,0
1661,1
11049,0
8370,0
669,1
12070,0
445,1
459,1
733,1
7455,0
14552,1
4641,1
12867,0
12484,0
5909,0
7100,0
10660,0
2064,1
3192,1
5291,1
14541,1
11239,0
4646,1
3091,1
3131,1
10952,0
11781,0
5981,0
11646,0
4042,1
4084,1
638,1
5399,1
266,1
10181,0
6776,0
9458,0
10812,0
10423,0
730,1
14388,1
13666,1
331,1
759,1
5690,0
4185,1
8620,0
15134,1
13230,1
2518,1
3521,1
781,1
801,1
225,1
8035,0
8402,0
11749,0
14896,1
15135,1
15136,1
1658,1
6101,0
7330,0
8264,0
10695,0
11669,0
7571,0
446,1
8699,0
5629,0
7765,0
11949,0
13398,1
13626,1
1378,1
10000,0
10465,0
10440,0
5712,0
5781,0
5798,0
6081,0
6420,0
6493,0
7146,0
7786,0
8448,0
9227,0
9862,0
12370,0
9168,0
9225,0
7499,0
1419,1
9007,0
9960,0
10102,0
3468,1
9081,0
11218,0
11093,0
11277,0
14910,1
6522,0
7908,0
8695,0
806,1
14805,1
6733,0
7114,0
3482,1
23,1
6301,0
6979,0
10457,0
12256,0
2091,1
11649,0
12177,0
7706,0
8533,0
10276,0
10498,0
10036,0
1392,1
2079,1
2764,1
10170,0
10274,0
10421,0
5894,0
13207,1
8020,0
8210,0
8805,0
12794,0
2628,1
5134,1
4649,1
4652,1
10589,0
6086,0
6147,0
1656,1
6837,0
12894,0
11207,0
14287,1
14331,1
9142,0
8546,0
9242,0
11932,0
175,1
1293,1
3816,1
524,1
5527,0
6954,0
9872,0
5455,1
5086,1
14373,1
13704,1
10062,0
10304,0
9514,0
11096,0
5366,1
1339,1
6152,0
6216,0
6537,0
7702,0
8006,0
8044,0
8164,0
9078,0
9841,0
10779,0
6750,0
13546,1
7230,0
10030,0
5492,1
2246,1
6013,0
7373,0
8097,0
9157,0
1864,1
4006,1
5993,0
5236,1
7741,0
2815,1
6936,0
7831,0
11314,0
11343,0
11367,0
11374,0
11729,0
11999,0
12310,0
12999,1
13152,1
11338,0
2901,1
13211,1
2853,1
14521,1
158,1
5850,0
6737,0
10760,0
3625,1
991,1
2975,1
2674,1
4017,1
6094,0
2408,1
594,1
3332,1
4862,1
1829,1
322,1
2589,1
8570,0
11015,0
4841,1
10524,0
5601,0
5603,0
9828,0
5624,0
1582,1
9134,0
8379,0
10244,0
967,1
1653,1
9868,0
10093,0
10562,0
7338,0
10488,0
9247,0
4509,1
13633,1
10526,0
11644,0
3616,1
1482,1
5636,0
14009,1
3452,1
3463,1
4131,1
2213,1
3913,1
7266,0
7961,0
8542,0
6410,0
8059,0
2648,1
14153,1
10811,0
11165,0
11167,0
11169,0
11216,0
11323,0
11442,0
11490,0
11506,0
11532,0
11619,0
11766,0
14514,1
14516,1
14533,1
14538,1
7927,0
2938,1
10490,0
179,1
4257,1
14063,1
14094,1
14152,1
14215,1
9685,0
12187,0
11710,0
13923,1
12684,0
8405,0
545,1
5352,1
6397,0
5262,1
10854,0
5855,0
2146,1
11449,0
3978,1
8471,0
11614,0
12218,0
10762,0
6673,0
2788,1
3634,1
6141,0
2348,1
4150,1
11331,0
2721,1
2517,1
3656,1
13425,1
9891,0
11816,0
1877,1
6934,0
1182,1
67,1
10537,0
10210,0
7846,0
7212,0
8647,0
8247,0
7971,0
9813,0
12477,0
14494,1
10865,0
8652,0
8611,0
11899,0
1804,1
15010,1
15036,1
15037,1
2493,1
7404,0
1401,1
3394,1
12309,0
5118,1
13737,1
7540,0
10701,0
14938,1
848,1
851,1
859,1
9673,0
12896,0
8337,0
8715,0
151,1
7547,0
6499,0
9373,0
6907,0
10988,0
12546,0
11581,0
5637,0
12808,0
13231,1
1704,1
4561,1
8964,0
6173,0
12884,0
7757,0
8870,0
879,1
2734,1
12876,0
10357,0
13367,1
14012,1
14357,1
12659,0
10792,0
1881,1
9152,0
2167,1
2240,1
7551,0
9119,0
14323,1
10667,0
1727,1
53,1
6131,0
1132,1
10640,0
10385,0
10570,0
5486,1
7691,0
8777,0
12304,0
5395,1
13035,1
3756,1
2319,1
13936,1
4261,1
5105,1
14566,1
4717,1
4868,1
14986,1
12080,0
5062,1
11381,0
8221,0
9103,0
11029,0
13948,1
14118,1
8556,0
9020,0
1478,1
2288,1
3684,1
9190,0
14753,1
9737,0
1486,1
8583,0
11910,0
9569,0
5623,0
11905,0
14065,1
11792,0
11997,0
12016,0
13180,1
13199,1
13322,1
13366,1
13406,1
13469,1
13499,1
13500,1
13501,1
3999,1
2954,1
3735,1
13826,1
13247,1
2304,1
5891,0
155,1
12221,0
8999,0
12185,0
10833,0
12619,0
2698,1
1900,1
6626,0
311,1
3997,1
4018,1
5548,0
1768,1
13271,1
6644,0
2294,1
971,1
11955,0
14067,1
12585,0
393,1
4513,1
4514,1
7045,0
10512,0
244,1
1628,1
10218,0
10377,0
10430,0
6973,0
12098,0
2415,1
1363,1
11721,0
11831,0
13750,1
1180,1
7374,0
2259,1
3416,1
4802,1
9057,0
11211,0
4460,1
1789,1
14567,1
14711,1
14712,1
15159,1
11016,0
3143,1
5126,1
355,1
8404,0
2758,1
3648,1
12426,0
11000,0
164,1
14758,1
15112,1
15113,1
9500,0
12789,0
9201,0
7801,0
14705,1
14719,1
14850,1
11817,0
6459,0
7870,0
2879,1
2910,1
8387,0
10764,0
3433,1
15075,1
4485,1
6348,0
7568,0
1705,1
11254,0
12135,0
11524,0
10186,0
10338,0
161,1
2083,1
2933,1
4734,1
5901,0
6553,0
6616,0
6875,0
7217,0
7546,0
9508,0
12577,0
14430,1
6705,0
6816,0
1431,1
8226,0
10819,0
6691,0
1617,1
2807,1
8128,0
9127,0
5490,1
5155,1
7128,0
10588,0
4833,1
11872,0
488,1
7243,0
8445,0
9683,0
9687,0
14892,1
143,1
334,1
3334,1
10359,0
2760,1
1638,1
10732,0
11042,0
5078,1
11718,0
1622,1
7972,0
6140,0
13320,1
7955,0
5202,1
5235,1
5241,1
5263,1
10347,0
14228,1
8927,0
12165,0
10796,0
13012,1
3832,1
11098,0
8589,0
4586,1
4587,1
4588,1
4589,1
4933,1
4939,1
5232,1
1280,1
12442,0
4090,1
7642,0
7807,0
1443,1
13476,1
4329,1
10400,0
10148,0
5519,1
4537,1
4702,1
4793,1
5000,1
5028,1
5119,1
5123,1
4276,1
9295,0
10261,0
462,1
4082,1
8513,0
8954,0
3696,1
1869,1
3712,1
3722,1
6532,0
3768,1
2323,1
6358,0
6675,0
6794,0
13740,1
13785,1
6293,0
10229,0
1288,1
1717,1
9783,0
4011,1
1939,1
8810,0
8122,0
2339,1
11953,0
13692,1
8145,0
7343,0
5691,0
12943,0
6200,0
2107,1
12273,0
12279,0
2681,1
11706,0
7554,0
1407,1
1444,1
1332,1
4359,1
4956,1
8700,0
3084,1
14093,1
14198,1
14214,1
14355,1
11148,0
11197,0
11198,0
11245,0
13255,1
13641,1
9099,0
9145,0
10023,0
3870,1
14233,1
14403,1
6921,0
11504,0
8257,0
12138,0
10312,0
5800,0
3825,1
14575,1
14763,1
14781,1
14974,1
14975,1
14976,1
15195,1
15196,1
13005,1
4675,1
3803,1
14154,1
9690,0
3638,1
6145,0
8896,0
12195,0
7049,0
9386,0
11860,0
12779,0
11488,0
2986,1
5830,0
8494,0
9946,0
12926,0
123,1
7704,0
1460,1
326,1
689,1
1048,1
1335,1
1589,1
2745,1
2905,1
3111,1
3665,1
4637,1
6640,0
6994,0
7654,0
8102,0
8331,0
8541,0
8766,0
9288,0
9659,0
9662,0
9723,0
9963,0
10919,0
11463,0
11487,0
11516,0
11520,0
11549,0
11823,0
11918,0
12029,0
12507,0
12813,0
13042,1
4756,1
2592,1
2636,1
2101,1
6436,0
6174,0
6123,0
7806,0
3101,1
5405,1
1372,1
10447,0
6914,0
13437,1
13798,1
6682,0
8081,0
6706,0
11447,0
11466,0
11474,0
11808,0
11868,0
6308,0
7544,0
1686,1
8126,0
7916,0
5863,0
