,Label
14394,1
14395,1
14396,1
7655,0
4979,1
2814,1
484,1
5529,0
7227,0
9552,0
4698,1
4722,1
8087,0
8292,0
4291,1
13472,1
1211,1
1439,1
6921,0
10036,0
10106,0
12170,0
140,1
4195,1
4564,1
3000,1
3025,1
3026,1
4292,1
8142,0
12847,0
9815,0
4543,1
14671,1
7666,0
7750,0
9878,0
9336,0
3645,1
3660,1
1465,1
6324,0
12563,0
4848,1
14747,0
3997,1
2459,1
9907,0
10867,0
1854,1
450,1
6131,0
6623,0
5132,1
15466,0
1191,1
808,1
2659,1
4055,1
7167,0
5585,0
198,1
11167,0
2315,1
5400,1
4315,1
12851,0
1357,1
10432,0
7234,0
10208,0
10220,0
10436,0
8023,0
839,1
9057,0
12535,0
14226,1
9724,0
3753,1
4336,1
2490,1
11212,0
5847,0
6958,0
7525,0
8003,0
8802,0
9521,0
12931,0
11468,0
11622,0
11636,0
12615,0
7622,0
11420,0
11421,0
11422,0
11423,0
11716,0
13032,1
13305,1
13601,1
13620,1
13908,1
14081,1
14096,1
14134,1
14301,1
5716,0
11111,0
15622,0
2362,1
3130,1
116,1
11230,0
142,1
5481,1
2402,1
770,1
771,1
812,1
15502,1
15503,1
4105,1
4108,1
4110,1
14863,0
14864,1
1745,1
3290,1
3295,1
4842,1
12671,0
6526,0
7895,0
8429,0
10098,0
2801,1
12310,0
14104,1
14127,1
14194,1
14366,1
14373,1
14411,1
10516,0
10541,0
14932,1
15630,0
15631,0
15621,0
6094,0
3604,1
13166,1
13423,1
13731,1
13755,1
13818,1
13831,1
13891,1
6654,0
6771,0
9343,0
8273,0
1411,1
12827,0
1425,1
2057,1
267,1
6095,0
1718,1
11221,0
2560,1
2562,1
7497,0
2675,1
6992,0
6817,0
102,1
8137,0
7440,0
12571,0
3797,1
7,1
3412,1
10997,0
10823,0
12753,0
7942,0
9342,0
14085,1
3299,1
11303,0
7037,0
1828,1
687,1
10678,0
9300,0
4585,1
4586,1
4587,1
4588,1
4932,1
4938,1
3321,1
5723,0
2358,1
6335,0
8285,0
6000,0
6246,0
7859,0
9789,0
64,1
5458,1
6944,0
12465,0
12934,0
10072,0
6931,0
3969,1
7257,0
5681,0
6901,0
8885,0
10043,0
10150,0
7004,0
7093,0
7723,0
10847,0
3638,1
9711,0
5370,1
11302,0
8282,0
12595,0
5631,0
5822,0
670,1
12544,0
10127,0
9140,0
10088,0
10428,0
7303,0
3109,1
4027,1
7306,0
8733,0
2382,1
10953,0
5579,0
6216,0
6783,0
9045,0
9633,0
12081,0
12126,0
12332,0
8545,0
9241,0
12178,0
6861,0
9015,0
10607,0
12530,0
10213,0
7478,0
199,1
1413,1
5021,1
1885,1
12072,0
7043,0
7149,0
7264,0
8727,0
6218,0
7301,0
7414,0
1772,1
13230,1
46,1
6835,0
13665,1
4134,1
12573,0
14613,1
2436,1
6177,0
7277,0
14541,0
13754,1
9770,0
10856,0
1526,1
3005,1
11261,0
11284,0
5660,0
7518,0
5872,0
7544,0
10060,0
10331,0
6079,0
9134,0
10574,0
2548,1
2600,1
5004,1
4013,1
7333,0
9927,0
6961,0
12814,0
11112,0
5498,1
5227,1
6231,0
1639,1
10218,0
6555,0
8327,0
8425,0
4467,1
6264,0
1815,1
3093,1
4884,1
5043,1
5049,1
5051,1
7933,0
9428,0
14907,1
5411,1
8555,0
9019,0
6548,0
1824,1
4708,1
15338,0
517,1
9655,0
578,1
7094,0
15477,0
9187,0
5956,0
5417,1
14470,1
14471,1
14480,1
14483,1
14492,1
14502,1
14503,1
14504,1
14516,1
14517,1
14519,1
964,1
965,1
968,1
972,1
975,1
976,1
977,1
978,1
979,1
980,1
981,1
988,1
993,1
11659,0
11660,0
11661,0
1700,1
1750,1
2387,1
11558,0
11606,0
1714,1
2426,1
3406,1
8820,0
2763,1
6032,0
14235,1
9011,0
11424,0
11496,0
12026,0
1181,1
3553,1
3974,1
12257,0
1409,1
5695,0
5633,0
6306,0
9959,0
14560,0
11571,0
11939,0
11941,0
13325,1
13357,1
13441,1
13606,1
13688,1
14195,1
13415,1
7725,0
3041,1
7577,0
12619,0
7531,0
11316,0
9018,0
11325,0
9647,0
9328,0
12293,0
7185,0
12283,0
8182,0
10588,0
7208,0
13411,1
4111,1
2676,1
12129,0
5644,0
14986,1
4476,1
13314,1
13399,1
15223,1
10005,0
10205,0
9530,0
15645,1
15647,1
3502,1
10159,0
11579,0
13216,1
15021,1
11522,0
4647,1
4718,1
247,1
216,1
2157,1
7187,0
12877,0
9994,0
617,1
9956,0
3845,1
5917,0
8100,0
8215,0
8301,0
7218,0
2924,1
8475,0
4132,1
4352,1
14727,0
14793,1
9223,0
8989,0
12538,0
2682,1
4216,1
4232,1
5574,0
5578,0
3285,1
1088,1
4319,1
4665,1
12582,0
12314,0
9408,0
7128,0
7146,0
7430,0
10083,0
10090,0
686,1
7721,0
9220,0
13713,1
13728,1
10186,0
10259,0
11469,0
12593,0
6043,0
8412,0
9215,0
11240,0
3009,1
8950,0
12651,0
9289,0
11958,0
15139,1
12238,0
378,1
4551,1
9046,0
14267,1
14269,1
10003,0
10544,0
15218,1
15377,1
4800,1
10438,0
3384,1
3663,1
6974,0
12305,0
5389,1
8931,0
9591,0
10461,0
9839,0
5926,0
444,1
9351,0
2522,1
9958,0
2383,1
12513,0
8510,0
5894,0
4948,1
6085,0
6146,0
1865,1
4648,1
4651,1
4747,1
7024,0
4652,1
4469,1
8212,0
8764,0
4147,1
6463,0
12471,0
10623,0
13004,1
600,1
5846,0
13766,1
10756,0
3743,1
9432,0
8983,0
9485,0
5329,1
3950,1
12423,0
1385,1
12696,0
1650,1
10594,0
10737,0
15358,0
15515,1
15581,0
15588,0
9594,0
5275,1
5769,0
5770,0
5772,0
15491,1
2518,1
3521,1
5340,1
10465,0
274,1
10229,0
1809,1
11022,0
13319,1
1874,1
7508,0
14855,1
6244,0
7738,0
3856,1
8700,0
1400,1
7452,0
6687,0
7308,0
1331,1
8649,0
9258,0
2643,1
3034,1
9277,0
10894,0
12913,0
12111,0
15339,0
12377,0
11418,0
9359,0
4983,1
8520,0
10640,0
4960,1
217,1
7210,0
8836,0
1632,1
5727,0
8054,0
1820,1
6429,0
8656,0
10100,0
6524,0
11551,0
5702,0
5461,1
11770,0
8949,0
5467,1
297,1
5164,1
4826,1
6911,0
5667,0
10370,0
3544,1
12450,0
2542,1
1803,1
1338,1
1794,1
2777,1
10860,0
5977,0
13746,1
11709,0
8558,0
8601,0
12143,0
12363,0
7791,0
7644,0
7897,0
13584,1
8577,0
866,1
12352,0
3713,1
137,1
1433,1
1882,1
5409,1
12876,0
3865,1
1197,1
11780,0
5640,0
9082,0
9480,0
12319,0
11203,0
11224,0
11231,0
11320,0
11534,0
11644,0
11813,0
11938,0
11990,0
13279,1
13313,1
13404,1
13490,1
13521,1
13570,1
13684,1
13719,1
13725,1
13747,1
13800,1
13832,1
14077,1
624,1
5244,1
7932,0
8108,0
5934,0
7882,0
8811,0
6618,0
470,1
14335,1
5348,1
13577,1
5284,1
2665,1
12418,0
10143,0
10223,0
10242,0
12521,0
3494,1
4653,1
15451,0
14867,0
11174,0
11356,0
11494,0
8960,0
9542,0
10593,0
4153,1
13324,1
13533,1
4799,1
11815,0
12807,0
2504,1
2505,1
2508,1
7294,0
11017,0
5877,0
8524,0
13060,1
5103,1
14669,1
15632,0
15639,0
514,1
813,1
6626,0
282,1
8036,0
1730,1
13276,1
147,1
10153,0
2429,1
2453,1
593,1
5357,1
1488,1
3157,1
5475,1
3910,1
15027,0
15031,0
15104,0
15511,0
15099,1
1850,1
2487,1
2916,1
11583,0
11637,0
11781,0
1763,1
12245,0
842,1
847,1
852,1
860,1
861,1
1243,1
1244,1
1245,1
1246,1
1247,1
1248,1
1249,1
1250,1
11220,0
11541,0
5993,0
4240,1
10696,0
6589,0
2403,1
11944,0
14306,1
10030,0
10509,0
5964,0
6495,0
7420,0
5090,1
6890,0
635,1
10795,0
193,1
2149,1
4637,1
9510,0
383,1
385,1
5403,1
204,1
1205,1
3273,1
7778,0
12938,0
8645,0
1150,1
1164,1
1167,1
3545,1
3843,1
3846,1
3960,1
3961,1
3962,1
3963,1
11139,0
11140,0
11142,0
7855,0
5584,0
7155,0
5396,1
3572,1
12213,0
196,1
8525,0
9068,0
1365,1
2363,1
2849,1
2948,1
6308,0
12923,0
1456,1
10670,0
693,1
11614,0
9162,0
12247,0
6465,0
6583,0
6963,0
8088,0
527,1
8013,0
5502,1
10396,0
7573,0
9769,0
7203,0
3564,1
1973,1
15492,0
8176,0
12132,0
1801,1
12720,0
1178,1
9502,0
739,1
4569,1
12140,0
1464,1
1381,1
1551,1
10048,0
10449,0
10467,0
13666,1
12871,0
3289,1
10718,0
4085,1
14489,1
29,1
6301,0
3056,1
2106,1
6529,0
7284,0
11901,0
7887,0
8864,0
9281,0
11794,0
1492,1
15164,1
9276,0
12910,0
14819,1
3378,1
14934,0
6212,0
13802,1
6980,0
10002,0
12464,0
1674,1
6047,0
5986,0
9262,0
6885,0
9165,0
8029,0
9366,0
10276,0
5453,1
1827,1
13163,1
13219,1
13284,1
13364,1
13391,1
2351,1
5598,0
12973,0
8647,0
13406,1
11474,0
9952,0
11050,0
11833,0
10292,0
4171,1
3080,1
12523,0
9330,0
11779,0
7528,0
10475,0
11557,0
13905,1
113,1
10716,0
14437,1
1377,1
7136,0
7299,0
8299,0
2368,1
4504,1
2898,1
5440,1
1606,1
7925,0
9793,0
2666,1
13049,1
10413,0
5586,0
13679,1
1835,1
1836,1
2880,1
9500,0
7918,0
518,1
521,1
10694,0
12019,0
13022,1
13192,1
13193,1
13733,1
15138,1
11088,0
11625,0
10251,0
10558,0
15222,1
7002,0
7435,0
5383,1
263,1
12587,0
10979,0
11393,0
8914,0
3786,1
11354,0
7281,0
9847,0
3413,1
8665,0
9033,0
5790,0
11397,0
6132,0
5226,1
7706,0
8269,0
12945,0
5750,0
5374,1
1184,1
2794,1
14126,1
14230,1
14288,1
14321,1
14361,1
14369,1
14405,1
1399,1
2897,1
10207,0
3020,1
13934,1
13976,1
14053,1
14148,1
14186,1
13301,1
13885,1
2547,1
104,1
3612,1
3644,1
2829,1
10883,0
6489,0
9063,0
14786,1
8119,0
326,1
689,1
1048,1
1335,1
1589,1
2745,1
2905,1
3111,1
3664,1
4636,1
6639,0
6993,0
7653,0
8101,0
8330,0
8540,0
8765,0
9287,0
9658,0
9661,0
9722,0
9962,0
10918,0
11462,0
11486,0
11515,0
11519,0
11548,0
11822,0
11917,0
12028,0
12506,0
12812,0
13041,1
5356,1
8139,0
9529,0
9558,0
9624,0
3036,1
3206,1
6597,0
1103,1
1105,1
1111,1
1117,1
1120,1
1127,1
1128,1
1139,1
6034,0
10518,0
543,1
12300,0
11159,0
7226,0
8464,0
9474,0
3424,1
3508,1
3516,1
3518,1
6485,0
6629,0
14968,1
15243,1
18,1
6928,0
8944,0
10382,0
1634,1
5966,0
8107,0
7909,0
4408,1
4415,1
4416,1
8971,0
5741,0
1760,1
4162,1
5944,0
7618,0
542,1
6664,0
1630,1
6101,0
8986,0
9533,0
6125,0
10214,0
6832,0
9706,0
8358,0
3970,1
3170,1
13559,1
2730,1
7129,0
6233,0
8049,0
6109,0
6297,0
6652,0
8221,0
7482,0
7651,0
13390,1
10377,0
13863,1
13592,1
13637,1
14074,1
14147,1
14205,1
14370,1
14399,1
14510,1
13954,1
9859,0
6669,0
4841,1
5026,1
12413,0
12064,0
14002,1
9053,0
6338,0
6624,0
1473,1
10643,0
4006,1
11382,0
13290,1
14040,1
14557,1
12158,0
7560,0
6675,0
8103,0
12125,0
7400,0
9291,0
11355,0
5168,1
5824,0
8755,0
9884,0
3047,1
10726,0
11832,0
12723,0
12730,0
3578,1
938,1
13964,1
5302,1
5303,1
5304,1
5309,1
6881,0
10105,0
10543,0
10477,0
4335,1
15485,0
1287,1
4282,1
4728,1
4777,1
4785,1
14752,1
2177,1
5825,0
12449,0
15146,1
8229,0
2507,1
10806,0
814,1
6133,0
7517,0
7572,0
2451,1
10230,0
6838,0
7649,0
15291,0
15292,0
15293,0
13250,1
14277,1
5131,1
7239,0
11386,0
11914,0
13381,1
1455,1
53,1
6130,0
10689,0
7574,0
7154,0
5145,1
8724,0
7801,0
8433,0
62,1
8863,0
11270,0
3062,1
11122,0
4228,1
11842,0
13256,1
5223,1
8491,0
12936,0
5544,0
3597,1
9451,0
4101,1
6459,0
8970,0
11053,0
11199,0
8861,0
13703,1
10975,0
15424,0
15427,0
10234,0
5519,0
2431,1
9822,0
10233,0
1870,1
6650,0
13623,1
14207,1
14473,1
6208,0
13727,1
14648,1
10897,0
10912,0
11691,0
1603,1
7583,0
12875,0
237,1
15268,1
3731,1
3837,1
9671,0
9917,0
12892,0
12489,0
1848,1
10201,0
8449,0
3520,1
308,1
8190,0
1746,1
4465,1
4758,1
4837,1
9043,0
7903,0
11632,0
9652,0
14984,0
5003,1
5094,1
6646,0
14582,1
14745,1
4154,1
5673,0
5809,0
1422,1
8037,0
9362,0
11232,0
11788,0
11865,0
11965,0
12024,0
12097,0
12870,0
8432,0
1479,1
290,1
4247,1
9195,0
12096,0
3833,1
11826,0
11877,0
5402,1
264,1
5355,1
9154,0
1491,1
1776,1
1274,1
4990,1
15125,1
4366,1
1708,1
14189,1
3442,1
2935,1
11749,0
11105,0
219,1
12911,0
4540,1
4898,1
8985,0
12915,0
13884,1
7989,0
9163,0
10934,0
1179,1
6427,0
3234,1
10422,0
9974,0
3534,1
1605,1
12856,0
2444,1
9413,0
85,1
2891,1
3181,1
3182,1
3250,1
13260,1
13548,1
2575,1
12267,0
13937,1
14273,1
14768,0
3836,1
9584,0
15483,0
4257,1
4223,1
4224,1
4225,1
4226,1
4227,1
4434,1
4628,1
4876,1
5035,1
10682,0
3328,1
5,1
254,1
11440,0
132,1
7818,0
8683,0
8936,0
6513,0
1752,1
2008,1
2012,1
2017,1
2590,1
3702,1
4514,1
4549,1
6960,0
7132,0
7684,0
12347,0
6188,0
10443,0
6013,0
6609,0
1198,1
14657,1
2312,1
8583,0
15540,0
15643,0
6314,0
13015,1
2805,1
3079,1
3467,1
3827,1
3828,1
3841,1
3844,1
3887,1
3891,1
3990,1
4086,1
4087,1
4128,1
4987,1
4988,1
4989,1
4991,1
1659,1
5593,0
9503,0
1635,1
11218,0
15281,1
15584,0
5412,1
10181,0
10288,0
10029,0
9435,0
3993,1
3758,1
1856,1
2768,1
2956,1
11734,0
13115,1
13420,1
13664,1
13817,1
7627,0
14687,1
14688,0
14712,1
10939,0
845,1
2855,1
6532,0
13162,1
3531,1
3537,1
6369,0
8662,0
8838,0
3076,1
3210,1
5106,1
7935,0
1286,1
3318,1
6579,0
12968,0
6198,0
5367,1
10639,0
12581,0
12007,0
10140,0
10456,0
754,1
7256,0
9630,0
1830,1
7569,0
4825,1
4554,1
4579,1
12106,0
2574,1
4931,1
9678,0
3851,1
4008,1
7351,0
13098,1
13788,1
13795,1
13999,1
6434,0
10735,0
12930,0
14940,0
1253,1
1254,1
14643,0
13010,1
6653,0
6325,0
2813,1
3899,1
11758,0
14061,1
223,1
6508,0
2397,1
1261,1
8480,0
5774,0
12231,0
2894,1
4150,1
4479,1
4659,1
10427,0
5573,0
6448,0
8592,0
8837,0
9008,0
9332,0
9399,0
9934,0
12762,0
6617,0
10933,0
9809,0
12138,0
626,1
627,1
628,1
631,1
7905,0
8488,0
2342,1
11008,0
12599,0
4992,1
2155,1
11503,0
5968,0
6111,0
6686,0
439,1
443,1
448,1
452,1
6071,0
2817,1
6895,0
3577,1
5378,1
12083,0
12198,0
14572,1
14769,0
10,1
12,1
3720,1
10032,0
10333,0
8046,0
5377,1
455,1
9515,0
8771,0
11950,0
4765,1
10051,0
14880,1
11816,0
10832,0
12698,0
855,1
865,1
3917,1
3975,1
10448,0
14847,1
14873,1
14875,1
14897,1
15203,1
15227,1
15288,1
15346,1
15348,1
11124,0
5247,1
4623,1
4505,1
14777,0
2463,1
2468,1
7533,0
7122,0
11425,0
11426,0
11427,0
11430,0
11604,0
11670,0
11919,0
11936,0
13553,1
7682,0
4389,1
4390,1
4391,1
4392,1
4393,1
4394,1
4395,1
4396,1
4397,1
4401,1
15434,1
10261,0
14066,1
3626,1
9005,0
13552,1
8961,0
9364,0
28,1
5820,0
5821,0
5835,0
14998,0
3260,1
11791,0
11996,0
12015,0
13179,1
13198,1
13321,1
13365,1
13405,1
13468,1
13498,1
13499,1
13500,1
6756,0
10714,0
2422,1
10250,0
5448,1
5884,0
2798,1
10571,0
445,1
459,1
4650,1
5763,0
1613,1
8509,0
6170,0
606,1
9932,0
7950,0
11404,0
11405,0
11902,0
11445,0
11900,0
13225,1
7507,0
3171,1
1327,1
11907,0
3819,1
10819,0
8112,0
169,1
9347,0
2512,1
8172,0
519,1
10662,0
11932,0
4369,1
12350,0
10335,0
12399,0
13414,1
2519,1
10358,0
2644,1
9746,0
6726,0
14882,0
14883,0
2502,1
3045,1
4080,1
5831,0
10774,0
12163,0
15572,0
15613,0
1910,1
13540,1
6202,0
12852,0
13617,1
8300,0
6065,0
12858,0
14563,1
15013,1
10085,0
3712,1
10372,0
4889,1
4894,1
8174,0
9369,0
14856,1
11845,0
356,1
6377,0
6711,0
10329,0
10355,0
12066,0
1362,1
8568,0
7480,0
9028,0
9064,0
9170,0
3746,1
9772,0
5580,0
2086,1
1739,1
1538,1
2152,1
15523,1
14271,1
8208,0
8671,0
8183,0
2364,1
2384,1
1043,1
13317,1
10500,0
9712,0
9391,0
11117,0
3477,1
3747,1
11454,0
3920,1
4011,1
10009,0
10010,0
10403,0
80,1
7847,0
12311,0
14412,1
2775,1
14888,0
4179,1
11048,0
15191,1
11107,0
5158,1
5699,0
5712,0
5766,0
5245,1
5252,1
3915,1
3916,1
1271,1
1272,1
1273,1
1276,1
1277,1
1278,1
1279,1
11459,0
2725,1
1156,1
2859,1
8982,0
14895,1
1033,1
1034,1
5634,0
4546,1
6514,0
8974,0
9785,0
1509,1
3012,1
532,1
6049,0
7499,0
9297,0
6801,0
9576,0
7861,0
5392,1
12672,0
660,1
11782,0
13031,1
13159,1
13160,1
13266,1
13281,1
13567,1
13701,1
13702,1
13743,1
13744,1
13745,1
13785,1
13786,1
13829,1
13830,1
13877,1
13879,1
13880,1
13882,1
13883,1
13940,1
13941,1
13944,1
14029,1
14030,1
14031,1
14032,1
14036,1
14037,1
14038,1
14182,1
14183,1
14223,1
14224,1
14225,1
14312,1
14313,1
3245,1
5358,1
3123,1
11357,0
14754,0
3094,1
5500,1
13957,1
14500,1
9463,0
9922,0
7402,0
5465,1
10790,0
10197,0
9991,0
10026,0
952,1
9725,0
319,1
2386,1
2407,1
2418,1
1756,1
10387,0
10527,0
14542,0
14549,1
14550,0
14553,1
14554,0
14635,1
14636,1
14753,1
14852,1
14853,1
748,1
5229,1
9864,0
2435,1
2484,1
2486,1
12840,0
15017,1
7868,0
5206,1
14155,1
14337,1
8313,0
4795,1
5645,0
8500,0
1468,1
4310,1
11587,0
11014,0
7352,0
3636,1
9371,0
1148,1
1149,1
1151,1
1153,1
1158,1
1160,1
1163,1
1165,1
1166,1
1171,1
1172,1
13333,1
8241,0
2184,1
13125,1
7828,0
9075,0
10047,0
1518,1
3904,1
5069,1
5070,1
2261,1
1873,1
6422,0
8624,0
14387,1
5332,1
984,1
7072,0
1380,1
11161,0
13264,1
12725,0
33,1
39,1
40,1
1649,1
11279,0
11683,0
4775,1
12156,0
10469,0
5887,0
7427,0
8625,0
12440,0
14552,1
3982,1
6956,0
6782,0
7937,0
9564,0
10001,0
12591,0
2238,1
11455,0
8140,0
12322,0
14409,1
3791,1
7728,0
8980,0
13197,1
10254,0
8597,0
9586,0
2434,1
5149,1
8124,0
1683,1
6640,0
11052,0
3383,1
3449,1
10196,0
8890,0
11672,0
12448,0
7631,0
12016,0
3763,1
5541,0
1907,1
6283,0
2782,1
12532,0
6875,0
8828,0
4057,1
5216,1
14529,1
9206,0
1330,1
2526,1
5812,0
6242,0
10397,0
10440,0
10564,0
8015,0
12711,0
1924,1
2550,1
13061,1
10078,0
10895,0
11083,0
5575,0
9557,0
1722,1
7058,0
7742,0
3847,1
110,1
9009,0
7696,0
5479,1
2900,1
12025,0
13017,1
13099,1
13140,1
13169,1
13240,1
13347,1
13428,1
13429,1
13448,1
13484,1
13565,1
13600,1
13917,1
10359,0
9740,0
5693,0
8289,0
11380,0
7557,0
15637,0
15501,1
8614,0
10514,0
10553,0
396,1
6356,0
7656,0
13103,1
1562,1
5563,0
7357,0
7613,0
8382,0
13052,1
11184,0
348,1
9940,0
9139,0
12462,0
6570,0
7375,0
6868,0
3151,1
11337,0
3156,1
3159,1
3160,1
3161,1
761,1
1100,1
1104,1
1106,1
1107,1
1108,1
1112,1
1113,1
1114,1
1115,1
1121,1
1123,1
1125,1
1126,1
1129,1
1130,1
1131,1
1135,1
1137,1
1138,1
1142,1
1143,1
1145,1
1257,1
7311,0
7838,0
4900,1
6099,0
6662,0
9397,0
3709,1
6185,0
9275,0
13943,1
8421,0
6683,0
6830,0
12130,0
2378,1
11470,0
11481,0
11532,0
11735,0
11912,0
12010,0
13051,1
13104,1
13238,1
13274,1
13440,1
13457,1
1190,1
11979,0
12487,0
6282,0
10612,0
5837,0
1661,1
7236,0
7374,0
7890,0
8370,0
8514,0
9069,0
8369,0
669,1
13035,1
13535,1
13536,1
13737,1
13904,1
12500,0
13460,1
733,1
7454,0
13924,1
4640,1
13454,1
12834,0
5908,0
7099,0
10892,0
2064,1
3192,1
5290,1
15297,1
10793,0
4645,1
14886,1
3095,1
3127,1
3470,1
3738,1
8067,0
8240,0
8670,0
5980,0
13574,1
4644,1
4847,1
638,1
5398,1
2078,1
4320,1
1963,1
1984,1
6775,0
15025,0
15616,0
15618,1
9457,0
11036,0
11580,0
730,1
15110,0
14428,1
331,1
759,1
9808,0
5689,0
4184,1
8619,0
15060,1
1733,1
3216,1
8719,0
15526,0
15528,0
225,1
8557,0
9013,0
12184,0
2851,1
4697,1
6275,0
7726,0
7919,0
9261,0
10312,0
10351,0
10447,0
10597,0
14556,1
14589,1
14590,1
14594,1
14595,1
14598,0
14600,0
14602,0
14603,0
14618,0
14619,0
15073,1
15074,1
15077,0
15210,0
15211,0
15212,0
15215,1
15287,0
15301,1
15302,1
15303,0
15304,1
15305,1
15306,1
15307,1
15308,0
15309,0
15350,0
15413,0
15414,0
15415,1
15416,1
15417,0
15418,0
15603,0
194,1
9360,0
11363,0
1658,1
6100,0
7756,0
8869,0
10929,0
10341,0
7570,0
446,1
8698,0
5628,0
7764,0
14622,1
15355,1
15356,1
1378,1
5253,1
5571,0
11863,0
6255,0
8852,0
9589,0
11839,0
11841,0
14823,1
14988,1
14989,1
14991,1
14992,1
14994,1
12694,0
9167,0
9224,0
7498,0
1419,1
9006,0
10258,0
13560,1
3468,1
9080,0
11681,0
11523,0
10556,0
436,1
451,1
6968,0
11546,0
12061,0
806,1
13971,1
14302,1
6732,0
7113,0
3482,1
7248,0
6978,0
5967,0
6268,0
6379,0
6562,0
7962,0
8271,0
8325,0
8773,0
10845,0
10855,0
10955,0
12102,0
10668,0
2091,1
12127,0
12476,0
9753,0
7705,0
10278,0
10297,0
10508,0
10630,0
1392,1
2079,1
2764,1
11933,0
13686,1
14004,1
5893,0
13851,1
1241,1
1508,1
4527,1
165,1
5354,1
9955,0
2917,1
4998,1
10552,0
10812,0
10755,0
14985,1
13512,1
11662,0
15163,1
15534,1
9141,0
9392,0
12598,0
12289,0
175,1
1293,1
3814,1
524,1
5526,0
4090,1
4131,1
5454,1
5085,1
13929,1
13992,1
14196,1
14334,1
12860,0
10580,0
12192,0
9513,0
11542,0
5365,1
1947,1
7245,0
8335,0
8821,0
10743,0
10803,0
11055,0
11077,0
12353,0
12715,0
12965,0
6749,0
14248,1
7229,0
10334,0
5491,1
2246,1
6012,0
12388,0
12734,0
9156,0
9924,0
13382,1
13481,1
5992,0
5235,1
7740,0
2815,1
11908,0
11969,0
11971,0
12206,0
13110,1
13309,1
13338,1
13437,1
13442,1
13444,1
13459,1
11291,0
2901,1
14150,1
13977,1
2853,1
15255,0
158,1
6102,0
9178,0
10989,0
3623,1
991,1
2975,1
2674,1
4016,1
6093,0
2408,1
594,1
3842,1
5359,1
1829,1
322,1
2589,1
8569,0
11344,0
4840,1
11010,0
10109,0
12883,0
9827,0
5623,0
3922,1
8378,0
10587,0
967,1
2625,1
5086,1
10951,0
10453,0
4934,1
5095,1
5121,1
9246,0
4508,1
15336,0
10775,0
12123,0
1063,1
1070,1
1074,1
1077,1
1078,1
1079,1
1081,1
1084,1
1085,1
1086,1
1094,1
1098,1
3614,1
1482,1
5635,0
15465,1
12250,0
2213,1
4571,1
4764,1
8512,0
8953,0
6739,0
7777,0
2648,1
14950,0
1391,1
12154,0
13369,1
13458,1
13462,1
13543,1
13597,1
13615,1
13836,1
14054,1
14089,1
14167,1
14333,1
15375,1
15395,1
7926,0
2938,1
10322,0
10131,0
179,1
4256,1
10849,0
10270,0
10385,0
12164,0
14720,1
13062,1
8404,0
545,1
13909,1
5261,1
11089,0
5854,0
2146,1
12030,0
3977,1
11849,0
3706,1
3818,1
6672,0
2788,1
3633,1
6140,0
2348,1
4149,1
14199,1
14344,1
2721,1
2517,1
3654,1
14099,1
9890,0
12229,0
1877,1
6933,0
1182,1
10267,0
67,1
13463,1
11983,0
7845,0
7211,0
8646,0
8246,0
8516,0
9683,0
12828,0
15217,1
11097,0
8651,0
8610,0
15638,0
1804,1
736,1
737,1
738,1
740,1
2493,1
7403,0
1401,1
3394,1
12632,0
5117,1
14505,1
7539,0
9496,0
9771,0
634,1
651,1
1802,1
2509,1
2511,1
10253,0
10302,0
8336,0
8714,0
151,1
7546,0
6498,0
9372,0
6906,0
2340,1
2432,1
2467,1
2607,1
12216,0
5636,0
13358,1
13895,1
11717,0
8364,0
9946,0
6172,0
12749,0
13524,1
879,1
2734,1
13474,1
6588,0
7327,0
2059,1
2061,1
2934,1
3535,1
4273,1
1596,1
9078,0
9967,0
5600,0
5602,0
1881,1
9151,0
2167,1
2240,1
8034,0
8401,0
11588,0
10902,0
1727,1
13172,1
1132,1
10866,0
11477,0
11530,0
5485,1
9989,0
10151,0
10354,0
5394,1
10215,0
13734,1
3754,1
2319,1
14734,0
4260,1
5104,1
15342,1
4716,1
4867,1
4672,1
4679,1
7100,0
8775,0
12381,0
1904,1
9832,0
13203,1
5061,1
12271,0
8220,0
9102,0
11374,0
13654,1
13764,1
9465,0
9942,0
2565,1
4863,1
3681,1
9189,0
14629,1
9736,0
1486,1
8582,0
12276,0
9568,0
5622,0
12273,0
14878,0
1505,1
3426,1
3427,1
3499,1
3879,1
6210,0
7502,0
7741,0
7880,0
8498,0
9403,0
12548,0
12716,0
3998,1
2954,1
3733,1
14621,1
13910,1
2304,1
5890,0
1833,1
12459,0
8998,0
12925,0
11062,0
14960,0
2698,1
1900,1
6625,0
311,1
10240,0
4443,1
4478,1
4606,1
1768,1
13931,1
6643,0
2294,1
971,1
12916,0
14879,0
12919,0
393,1
5225,1
7016,0
7044,0
10764,0
244,1
1628,1
12869,0
15349,1
15354,1
6972,0
12403,0
2415,1
1363,1
14583,1
12282,0
1180,1
10566,0
7373,0
2259,1
3416,1
4801,1
9056,0
15033,0
15035,1
4459,1
1789,1
6022,0
10474,0
6792,0
7323,0
2927,1
2950,1
3971,1
3143,1
5125,1
355,1
8403,0
12284,0
12761,0
13174,1
164,1
192,1
5928,0
8735,0
9333,0
9499,0
15522,1
9200,0
7800,0
15387,1
15598,1
15600,1
12230,0
6458,0
7869,0
3254,1
3959,1
3965,1
5879,0
3433,1
1146,1
1159,1
4484,1
13479,1
1705,1
11755,0
12438,0
10538,0
12065,0
11269,0
11298,0
1671,1
