Scaffold,Pos,Neg,OddsRatio,p_value,Pos_freq,Neg_freq,Enrichment,log2_Enrichment,Significant
O=c1[nH]c2c(cnn2-c2ccccc2)cc1CNCCN1CCOCC1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=c1[nH]c2c(c(=O)[nH]1)CN(CCCN1CCOCC1)CN2,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=c1[nH]c2c(c(=O)[nH]1)CN(CC1CCCO1)CN2,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=c1[nH]c2c(c(=O)[nH]1)C(c1cccs1)C=CN2,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=c1[nH]c(SCc2nnc(-c3ccccc3)o2)nc2ccccc12,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=c1[nH]c(SCc2nc3sccc3c(=O)[nH]2)nc2ccccc12,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(NCc1ccccc1)C1CCCN1C(=O)NCc1ccccc1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=S(=O)(N/N=C/c1ccccc1)c1ccccc1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(NCc1ccccc1)C1CCCN(C(=O)NC2CCCCC2)C1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(NCc1ccccc1)C1CCCCC1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(NCc1ccccc1)C1CCC(=O)N(CCc2ccccn2)C1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(NCc1ccccc1)C1CC(=O)N(c2ccc(OCC(=O)N3CCCC3)cc2)C1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(NCc1ccccc1)N(Cc1cc2ccccc2[nH]c1=O)CC1CCCN1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(NCc1ccccc1)C1CCN(c2ncccn2)CC1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(NCc1ccccc1)C1CCN(c2ccnc3ncnn23)CC1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(c1ccccc1)N1CCNCC1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C1CCCc2nc(N3CCCCC3)sc21,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C1CCCc2c1cnn2-c1nc2ccccc2[nH]1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C1CCCc2c1cnc1c(-c3ccccc3)cnn21,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C1CCc2ccc(S(=O)(=O)c3ccccc3)cc21,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C1CCc2ccc(OC3CCOCC3)cc21,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(c1ccccc1)N1CCSCC1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(c1ccccc1)N1CCSC1=S,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(c1ccccc1)N1CCOCC1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(c1ccccc1)c1coc2cccc(CN3CCOCC3)c12,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(c1ccccc1)N1CCNC1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(c1ccccc1)N1CCN(c2ncnc3sccc23)CC1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(c1ccccc1)N1CCN(c2ncnc3c2cnn3-c2ccccc2)CC1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(c1ccccc1)c1c[nH]c(-c2nc3ccccc3[nH]2)c1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(c1ccccc1)c1c2c(=O)n(-c3ccccc3)c(=O)c2cc2c(=O)n(-c3ccccc3)c(=O)c12,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(c1ccccc1)N1c2ccccc2Sc2ccccc21,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C1CN(C(=O)COC(=O)C23CC4CC(CC(C4)C2)C3)c2ccccc2N1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C1CN(C(=O)CN(c2ccccc2)S(=O)(=O)c2ccc3c(c2)OCCO3)c2ccccc2N1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C1CN(C(=O)c2n[nH]c(=O)c3ccccc23)c2ccccc2N1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(c1cccnc1)N1CCCCC1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(c1ccccc1S(=O)(=O)NCCCOc1ccccc1)N1CCCCC1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(c1ccccc1Cc1ccccc1)N1CCN(S(=O)(=O)c2ccccc2)CC1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(c1ccccc1/S(=N/S(=O)(=O)c1ccccc1)N1CCOCC1)N1CCOCC1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(c1ccccc1-c1ccccc1)N1CCNCC1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(c1ccccc1)c1ccc2c(c1)OCCO2,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C1CN2C(=Nc3ccccc3C2c2ccccc2)CN1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C1CN(c2ccnc3ncnn23)CC(=O)N1CCc1ccccc1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C1CCn2c(nc3ccccc32)N1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(c1ccccc1)c1ccsc1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(c1ccccc1)c1cccs1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(c1ccccc1)c1ccc[nH]1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(c1ccccc1)c1ccc2nc[nH]c2c1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C1CCSC2=NC=CC(c3cccs3)N12,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C1CCSC2=NC=CC(c3ccccc3)N12,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C1CCSC(=Nc2ccccc2)N1Cc1ccccc1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(c1ccccc1)c1nc2c([nH]1)CCCC2,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
c1cnc2ccc(C(c3nnnn3C3CCCC3)N3CCN(c4nc5ccccc5s4)CC3)cc2c1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
c1cnc2cc3c(cc2c1)OCO3,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
c1cnc2c(c1)ncn2C1CCCCC1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
c1cnc2[nH]cnc2c1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
c1cnc(SCc2nncn2Cc2ccco2)nc1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
c1cnc(SCc2nc3ccccc3[nH]2)nc1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
C(=N\n1cnnn1)\c1ccccc1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
C(=NOCc1ccccc1)c1cccs1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
c1cnc2nc[nH]c2c1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
c1cnc2ccc(-c3ccnc(N4CCNCC4)c3)cc2c1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
c1cnc2ccc(C(c3nnn[nH]3)N3CCN(c4nc5ccccc5s4)CC3)cc2c1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
c1cnc2ccc(C(c3nnn[nH]3)N3CCN(Cc4ccc5c(c4)OCO5)CC3)cc2c1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
c1cnc2ccc(-c3nc4ccccc4o3)cc2c1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
c1ccc2sc(N3CCNCC3)nc2c1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
C(=Nc1ccccc1)c1ccccn1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
C(=Nc1cccc(-c2nc3ccccc3o2)c1)c1ccccc1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(c1ccccc1)N1CC=Cc2cc3c(cc21)OCO3,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C1CNC(=O)N1CCCOC1CCCCC1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C1CN(C(=O)CSc2nnc(C3CC3)n2-c2ccccc2)c2ccccc2N1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C1CCc2nc3sccc3c(=O)n2N1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C1CCc2ccc(Sc3cncs3)cc21,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(c1ccccc1)c1ccc(Nc2ncnc3[nH]ccc23)cc1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(c1ccccc1)c1ccc(N2CCOCC2)cc1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(c1ccccc1)c1ccc(N2CCOCC2)c(NC(=O)c2ccco2)c1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C1CN(C(=O)Nc2ccccc2)C2CCCCC2N1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C1CN(C(=O)Cn2cnc3ccccc32)c2ccccc2N1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C1CN(C(=O)CSc2nnc(Nc3ccccc3)s2)CCN1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(c1cccnc1)n1cnc(-c2ccccc2)n1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C1CN(C(=O)CSc2nnc(-c3ccoc3)[nH]2)c2ccccc2N1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C1CN(C(=O)CSc2nc3scc(-c4cccs4)c3c(=O)[nH]2)c2ccccc2N1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C1CN(C(=O)CSc2ccc3ccccc3n2)c2ccccc2N1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C1CN(C(=O)COC(=O)Cc2ccsc2)c2ccccc2N1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
c1cnc(SCCN2CCCCC2)nc1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
c1cnc(NCCNc2ncccn2)nc1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
c1cnc(N2CCN(Cc3nnnn3C3CCCCC3)CC2)nc1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
c1cnc(-c2nnc(NCC3CCCO3)s2)cn1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
C(=NC=NCCCCCCN=CN=CNc1ccccc1)Nc1ccccc1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
C(=N/c1cc(-c2ccccc2)c(-c2ccccc2)o1)\N1CCCC1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
C(=N/OCc1ccccc1)\c1cn[nH]c1Sc1ccccc1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
c1cncc(CSc2nc3cccnc3[nH]2)c1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
c1cncc(CNc2ncnc3c2oc2ncc4c(c23)CCC4)c1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
c1cncc(CNC2CCNCC2)c1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
c1cn2cnnc2s1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
c1cn(CCCNc2cnco2)cn1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
C(=NNc1ccccc1)Oc1ccccc1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
C(=N/n1cnc2ccccc21)\c1ccccc1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
C(=N/n1cnnc1)\c1cnn(-c2ccccc2)c1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
C(=N/n1cnnc1)\c1ccccc1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
C(=N/n1cnnc1)\c1ccc2[nH]c3ccccc3c2c1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(c1ccco1)N(Cc1cccs1)Cc1cc2ccccc2n2nnnc12,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(c1ccco1)N(Cc1ccccc1)Cc1cc2ccccc2[nH]c1=O,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(c1ccco1)N(Cc1ccccc1)C1CC1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(c1ccco1)N(Cc1cc2ccccc2[nH]c1=O)CC1CCCO1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(c1cccnc1Nc1ccccc1)N1CCCC1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
c1cncc(CN(CC2CCCO2)C(c2nnn[nH]2)c2cccs2)c1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(c1cccs1)N1CCc2ccccc2C1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(c1cccs1)N1CCN(c2ccccc2)CC1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(c1cccs1)N1CCN(S(=O)(=O)c2cccs2)CC1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(c1cccs1)N1CCN(C/C=C/c2ccccc2)CC1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
c1cncc(-c2nnc(C3CCCCC3)o2)c1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
c1cncc(-c2nnc(-c3ccco3)o2)c1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
c1cncc(-c2nn[nH]n2)c1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
c1cncc(-c2nc3ccccc3o2)c1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(c1cccnc1NCc1ccccc1)N1CCOCC1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
c1cncc(C2NCCO2)c1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
c1cncc(C2CC3CCC(C2)N3)c1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
c1cncc(C(c2nnnn2C2CCCC2)N2CCCC2)c1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
c1cncc(C(c2nnn[nH]2)N2CCN(C3CCCCC3)CC2)c1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
c1cncc(-c2noc(C3CCCCC3)n2)c1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
c1cncc(-c2nnc(SCc3cn4ccccc4n3)[nH]2)c1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
c1cncc(-c2nnc(SCCSc3nnc(-c4cccnc4)o3)o2)c1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
C(=N/n1cnnc1)\c1ccc(OCCOc2ccccc2)cc1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C1CCCn2nncc2CO[C@H](CNCc2ccccc2)CCN1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C1CCCc2nc3sccc3cc21,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C1CCCc2nc(Nc3cccc(CN4CCN(C(=O)C5CCCC5)CC4)c3)sc21,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C1CCCc2nc(NCC3CCCO3)ncc21,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C1CCCc2nc(N3CCN(Cc4ccccc4)CC3)ncc21,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C1CCOCC1C1CC(=O)N(c2ccccc2)C1=O,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C1CCOCC1C1C(=O)Nc2ccccc21,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C1CCN(OC(=O)c2ccccn2)CC1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C1CCN(Cc2nnnn2CC2CCCO2)c2ccccc2N1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C1CCCc2oc3c(cc(NS(=O)(=O)c4ccccc4)c4ccccc43)c21,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C1CCCn2nncc2CO[C@H](CNC(=O)c2ccc(N3CCNCC3)cc2)CCN1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C1CCCn2nncc2CO[C@@H](CNCc2ccccc2)CCN1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(c1ccccc1)n1cnc(-c2ccccc2)n1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(c1ccccc1)n1cccn1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(c1ccccc1)c1nn(-c2ccccc2)c2nc(-c3ccccc3)cc(=O)n12,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(c1ccccc1)c1ncc[nH]1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(c1ccccc1)c1nc2c([nH]1)CCCCC2,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C1CCSC(=Nc2ccccc2)N1CCc1ccccc1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(c1ccco1)N1CCN(CCCCN2C(=O)c3ccccc3C2=O)CC1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(c1ccco1)N1CCN(C(=O)C2CCN(S(=O)(=O)Cc3ccccc3)CC2)CC1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(c1ccco1)N1CCN(C(=O)C2CC(c3ccccc3)=NO2)CC1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(c1ccco1)N1CCN(/C(=N/S(=O)(=O)c2cccs2)c2ccccc2)CC1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(c1ccco1)N1CCCN(c2ccc3ccccc3n2)CC1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(c1ccco1)N1CCCCC1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(c1ccco1)N1CCN(Cc2nc3[nH]c(=O)[nH]c(=O)c3n2CCc2ccccc2)CC1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(c1ccco1)N1CCN(Cc2ccccc2)CC1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(c1ccco1)N1CCN(Cc2cccc(OCc3ccccc3)c2)CC1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C1CNC(=O)N1CCCN1CCOCC1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(c1ccco1)N1CCN(c2ccnc3cc(-c4ccccc4)nn23)CC1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(c1ccco1)N1CCN(c2ccc(S(=O)(=O)N3CCCC3)cc2)CC1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(c1ccco1)N1CCN(S(=O)(=O)c2ccc(S(=O)(=O)NC3CCCC3)cc2)CC1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(c1ccco1)N1CCN(S(=O)(=O)c2ccc(S(=O)(=O)NC3CC3)cc2)CC1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(c1ccco1)N1CCN(Cc2nnnn2C2CCCC2)CC1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(c1ccco1)N1CCN(Cc2ncnc(Nc3ccccc3)n2)CC1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C1CCCc2oc3ccccc3c21,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C1CNC(=O)N1CN1C(=O)CNC1=O,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(c1ccc(N2CCOCC2)cc1)c1cccs1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(c1ccc(CN2CCOCC2)o1)N(Cc1ccco1)c1ccccc1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C1COc2ccc(C(=O)COC(=O)CCCOc3ccccc3)cc2N1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C1CNc2ccccc2S1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C1CNC(c2ccccc2)c2ccccc2N1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C1CNC(c2ccccc2)N1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C1CNC(=O)c2c(nc3n2CCC3)N1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C1CNC(=O)N1CNc1ccccc1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(c1ccc(N2CCOCC2)nc1)N1CCOCC1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
c1ccn(-c2ncnc3sc4c(c23)CCCC4)c1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
c1ccn(-c2cc3c(s2)CCCC3)c1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
C1=C(C(c2nnnn2C2CCCCC2)N2CCCCC2)COc2ccccc21,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
c1cn(-c2cnon2)nn1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
c1ccn2cc(-c3cnon3)cc2c1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
c1ccn2c(NC3CCCCC3)cnc2c1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
c1ccn(-c2nonc2-n2ccnn2)c1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
C1=C(c2cnc(Nc3ccc(-c4ccsc4)cn3)nc2Nc2ccccc2)CCNC1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(c1cc[nH]n1)N1CCCCC1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(c1cc2cnn(-c3ccccc3)c2s1)N1CCCCC1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(c1cc2ccccc2oc1=O)N1CCSC1c1ccco1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(c1cc2ccccc2oc1=O)N1CCOCC1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(c1cc2ccccc2oc1=O)N1CCNCC1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(c1cc2ccccc2oc1=O)N1CCN(c2ccccc2)CC1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(c1cc2ccccc2oc1=O)N(Cc1ccco1)CC1CCCO1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(c1ccc(C#Cc2ccccc2)o1)N1CCN(c2ccccn2)CC1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(c1ccc(-n2cnnn2)cc1)N1CCN(C(c2ccccc2)c2ccccc2)CC1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
C1=C(c2ccccc2)Nc2nnnn2C1c1cccs1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
