,Label
1616,1
6682,0
9216,0
91,1
7980,0
8686,0
7542,0
10145,0
11598,0
3567,1
5536,0
8967,0
13991,1
8041,0
8255,0
8997,0
7,1
2971,1
2975,1
10143,0
11341,0
14298,1
11686,0
9999,0
5956,0
15106,1
13143,1
5719,0
6932,0
12854,1
13142,1
13248,1
13509,1
2997,1
10585,0
9081,0
1636,1
6709,0
1560,1
628,1
7873,0
3910,1
3911,1
11915,0
5646,0
8415,0
5376,0
9209,0
6941,0
9158,0
11099,0
11342,0
11343,0
12125,0
12507,1
3014,1
5390,0
1884,1
6995,0
8032,0
2008,1
3659,1
4957,0
1804,1
6025,0
12458,1
6913,0
9728,0
9952,0
12982,1
563,1
618,1
6206,0
6038,0
12757,1
2861,1
8878,0
6604,0
3724,1
6916,0
5331,0
13437,1
6975,0
7059,0
11482,0
254,1
7146,0
7174,0
3357,1
6999,0
11773,0
5002,0
9132,0
7606,0
2919,1
7751,0
10081,0
8575,0
10794,0
9856,0
8077,0
604,1
1361,1
1656,1
432,1
435,1
9610,0
12219,0
8992,0
14744,1
14756,1
14778,1
13904,1
13905,1
13906,1
13907,1
6219,0
2732,1
8519,0
2872,1
5751,0
9426,0
13029,1
7807,0
5356,0
6507,0
8268,0
9748,0
6958,0
2833,1
3788,1
6962,0
10921,0
11132,0
2970,1
3264,1
3267,1
3381,1
3382,1
3383,1
3384,1
2035,1
10011,0
6876,0
4427,1
10136,0
10432,0
596,1
5208,0
3838,1
3839,1
3840,1
3841,1
3842,1
3843,1
41,1
5946,0
7989,0
8727,0
8926,0
11437,0
3753,1
8066,0
3596,1
5879,0
7021,0
7903,0
9107,0
3307,1
11877,0
5249,0
9537,0
67,1
6142,0
8167,0
8161,0
8645,0
9041,0
188,1
4258,1
1137,1
848,1
4757,1
1621,1
12339,1
11307,0
9992,0
12191,0
5802,0
7319,0
8293,0
3049,1
5656,0
8133,0
1474,1
11630,0
37,1
6493,0
12762,1
3875,1
5878,0
8407,0
8790,0
2111,1
5637,0
6349,0
10508,0
10510,0
12869,1
9928,0
9669,0
1247,1
2733,1
10688,0
10957,0
5308,0
5546,0
6836,0
8334,0
8942,0
8213,0
9871,0
2003,1
4490,1
4595,1
3766,1
6796,0
8901,0
9793,0
924,1
7594,0
5112,0
4894,1
5924,0
1350,1
9549,0
8664,0
4193,1
5957,0
270,1
6973,0
4637,1
10207,0
12036,0
11203,0
5041,0
10284,0
6199,0
2091,1
2123,1
4399,1
14361,1
445,1
9015,0
502,1
6756,0
11388,0
8567,0
5623,0
5046,0
2812,1
2821,1
2830,1
2875,1
2906,1
2922,1
2923,1
2925,1
3515,1
3517,1
3528,1
8721,0
206,1
6606,0
642,1
643,1
13133,1
8516,0
3088,1
11932,0
2437,1
5689,0
886,1
5323,0
8405,0
7580,0
955,1
765,1
790,1
3728,1
7520,0
15086,1
5278,0
5998,0
7654,0
8169,0
13566,1
14601,1
14602,1
2773,1
11860,0
7206,0
14218,1
14221,1
15118,1
15122,1
8409,0
5840,0
8036,0
9006,0
8701,0
13635,1
13679,1
6658,0
10976,0
10442,0
9889,0
6869,0
2767,1
2768,1
2769,1
3850,1
2364,1
10482,0
10530,0
10591,0
5292,0
14044,1
4207,1
12867,1
13119,1
14324,1
126,1
996,1
1445,1
4827,1
12225,0
7604,0
9103,0
14981,1
14982,1
3196,1
5995,0
6723,0
10789,0
1398,1
1399,1
7608,0
10151,0
4202,1
5693,0
236,1
205,1
1826,1
6844,0
9016,0
14010,1
14011,1
14012,1
552,1
9291,0
3610,1
5592,0
528,1
3756,1
9695,0
8002,0
6873,0
2652,1
7872,0
1750,1
5220,0
1327,1
1908,1
1937,1
1942,1
8491,0
8600,0
8376,0
11768,0
10421,0
2986,1
899,1
4070,1
14726,1
14727,1
8547,0
9141,0
6588,0
8947,0
7102,0
14924,1
14329,1
13215,1
13630,1
9460,0
9667,0
9832,0
9870,0
5440,0
8259,0
8529,0
10517,0
2746,1
8335,0
7590,0
8663,0
11168,0
13830,1
10331,0
367,1
4253,1
14252,1
2444,1
2612,1
9402,0
9726,0
7668,0
11944,0
4544,1
9752,0
3065,1
3403,1
6640,0
11570,0
5021,0
9254,0
8949,0
3884,1
4234,1
9188,0
5602,0
374,1
2290,1
7032,0
11645,0
2205,1
9297,0
2037,1
1480,1
4911,1
10561,0
8211,0
5572,0
4707,1
5535,0
6610,0
1603,1
2121,1
3634,1
4462,1
6694,0
4345,1
4194,1
7615,0
14547,1
3885,1
6145,0
7190,0
9841,0
12227,0
525,1
5518,0
14240,1
5091,0
5227,0
3470,1
10513,0
8369,0
8852,0
4966,0
3712,1
11684,0
1107,1
8474,0
1363,1
10868,0
14143,1
14603,1
14605,1
14607,1
11841,0
4929,1
7703,0
8006,0
14484,1
12673,1
12882,1
2304,1
2335,1
7770,0
10119,0
263,1
9556,0
1525,1
11257,0
11318,0
11320,0
11555,0
12459,1
12658,1
12687,1
12786,1
12791,1
12793,1
12808,1
14534,1
664,1
1535,1
7188,0
11454,0
5932,0
7440,0
3622,1
13697,1
1122,1
7124,0
6328,0
6964,0
14785,1
14786,1
2326,1
2764,1
8651,0
9519,0
11383,0
14362,1
11217,0
8801,0
3114,1
3146,1
3171,1
3805,1
6151,0
7396,0
9526,0
4733,1
6353,0
9237,0
9966,0
4716,1
14809,1
13934,1
1343,1
5392,0
1549,1
5872,0
11820,0
3183,1
4370,1
6170,0
9384,0
5363,0
5080,0
10994,0
10458,0
5087,0
286,1
4855,1
4569,1
6587,0
5315,0
11055,0
3234,1
11710,0
2221,1
1512,1
1058,1
2549,1
2696,1
2126,1
3476,1
5645,0
7255,0
12015,0
10952,0
7112,0
7419,0
7689,0
9011,0
7485,0
11337,0
9031,0
7971,0
795,1
8541,0
3448,1
12561,1
12569,1
12570,1
12582,1
12635,1
12781,1
12800,1
12903,1
13156,1
3633,1
975,1
1282,1
11448,0
5287,0
8576,0
11985,0
13529,1
12575,1
12664,1
12851,1
12871,1
13024,1
13305,1
13372,1
13405,1
13457,1
13471,1
13524,1
13588,1
13590,1
13619,1
13621,1
13654,1
13707,1
13708,1
13709,1
13741,1
13795,1
561,1
4906,1
7601,0
5605,0
7568,0
13212,1
6259,0
393,1
13313,1
4985,0
7760,0
4932,1
2349,1
11675,0
7385,0
10740,0
10806,0
11516,0
3188,1
4346,1
10413,0
8918,0
11136,0
9614,0
5347,0
5631,0
6194,0
6646,0
8256,0
9896,0
3893,1
12900,1
13041,1
4543,1
11041,0
11921,0
1710,1
7973,0
8163,0
6952,0
7552,0
8900,0
5552,0
7917,0
4663,1
4670,1
4795,1
6382,0
7945,0
14975,1
14976,1
441,1
742,1
6266,0
271,1
1433,1
12363,1
136,1
9485,0
1141,1
7315,0
14861,1
1212,1
2868,1
5094,0
9005,0
14216,1
1585,1
2164,1
2634,1
11148,0
1463,1
11499,0
1985,1
2946,1
5658,0
4001,1
10018,0
6231,0
2065,1
11157,0
13299,1
7884,0
5337,0
5597,0
8991,0
4789,1
6568,0
570,1
9599,0
182,1
1819,1
4329,1
11774,0
9185,0
5037,0
4695,1
5025,0
8052,0
771,1
778,1
791,1
207,1
1338,1
1647,1
2369,1
2515,1
2701,1
4882,1
13042,1
7541,0
5216,0
6810,0
5030,0
3259,1
11469,0
14802,1
5137,0
5199,0
1083,1
2013,1
2202,1
10216,0
6000,0
12155,0
9934,0
635,1
507,1
4775,1
9608,0
5859,0
7043,0
11611,0
7747,0
451,1
7683,0
5116,0
10937,0
2558,1
14185,1
9123,0
6859,0
3247,1
1702,1
14503,1
11404,0
1511,1
11965,0
950,1
8869,0
673,1
4266,1
14191,1
1198,1
175,1
272,1
2246,1
5432,0
6676,0
12763,1
8761,0
2992,1
10762,0
12994,1
13359,1
3836,1
6401,0
6829,0
29,1
2232,1
7514,0
2788,1
1759,1
6175,0
6942,0
11119,0
6529,0
7178,0
8168,0
8744,0
1217,1
14283,1
8650,0
12141,0
7878,0
3062,1
13960,1
5902,0
12905,1
6648,0
11818,0
13245,1
1381,1
5702,0
5439,0
6854,0
6562,0
8546,0
11358,0
9604,0
5069,0
1559,1
8141,0
8170,0
1997,1
5231,0
12208,0
14015,1
14016,1
1725,1
1727,1
5858,0
7974,0
8215,0
8384,0
8702,0
8769,0
9296,0
9288,0
10369,0
9412,0
12102,0
3920,1
2809,1
11760,0
15144,1
10997,0
7202,0
5256,0
5257,0
14320,1
14626,1
360,1
1100,1
1192,1
1468,1
1476,1
3620,1
3727,1
3933,1
4862,1
5534,0
10320,0
10552,0
11102,0
11370,0
11628,0
11900,0
12100,0
12206,0
12254,0
13264,1
13269,1
13514,1
102,1
9555,0
11831,0
1098,1
6513,0
6867,0
8894,0
2018,1
4222,1
14774,1
14777,1
14784,1
1319,1
7596,0
9416,0
2351,1
9737,0
5218,0
2192,1
3360,1
3363,1
11382,0
2592,1
8866,0
7584,0
14859,1
10016,0
14148,1
14149,1
14560,1
14561,1
14610,1
12829,1
14247,1
6638,0
7827,0
9050,0
9054,0
15042,1
589,1
1681,1
1687,1
11749,0
14322,1
3138,1
3279,1
11411,0
5011,0
252,1
11819,0
10296,0
15009,1
15010,1
8305,0
3333,1
6661,0
6766,0
8538,0
3102,1
9979,0
5465,0
10667,0
5803,0
4893,1
7394,0
12275,0
5419,0
5004,0
960,1
2483,1
7175,0
8245,0
8319,0
9191,0
9370,0
9899,0
12061,0
1121,1
2601,1
9534,0
2756,1
9651,0
9710,0
60,1
5774,0
6779,0
11997,0
12017,0
2225,1
93,1
47,1
9214,0
10416,0
6468,0
7645,0
5923,0
8351,0
13839,1
7778,0
13998,1
13999,1
14000,1
14001,1
14002,1
14418,1
14419,1
14421,1
14422,1
14423,1
14424,1
14425,1
14426,1
14427,1
14428,1
14429,1
14430,1
14431,1
14432,1
14434,1
14435,1
14438,1
14439,1
14440,1
14441,1
14444,1
14469,1
14635,1
14943,1
14944,1
4990,0
7454,0
7626,0
8050,0
8981,0
6317,0
11651,0
6242,0
10457,0
5692,0
9818,0
467,1
11743,0
10234,0
6579,0
6590,0
6787,0
8842,0
3802,1
3803,1
5172,0
5173,0
6135,0
553,1
554,1
12604,1
14315,1
18,1
6602,0
11446,0
13102,1
1345,1
5636,0
7767,0
7578,0
11081,0
8364,0
5410,0
1460,1
3902,1
5388,0
5679,0
465,1
6303,0
953,1
1034,1
8083,0
10245,0
5793,0
9538,0
6488,0
9063,0
8037,0
3725,1
2880,1
12649,1
2407,1
6794,0
5779,0
8837,0
7159,0
7342,0
12435,1
10897,0
12298,0
6795,0
8662,0
6074,0
6351,0
9767,0
6309,0
4583,1
4762,1
11671,0
13223,1
14289,1
8440,0
15107,1
15111,1
15112,1
1203,1
2559,1
2560,1
3759,1
10786,0
10861,0
13103,1
13564,1
9738,0
7230,0
6314,0
7763,0
11397,0
6862,0
9035,0
10641,0
4864,1
2212,1
3416,1
8302,0
11775,0
2777,1
10046,0
8923,0
11458,0
3268,1
837,1
13081,1
4337,1
4338,1
4339,1
4341,1
6557,0
9787,0
4084,1
14477,1
1024,1
2677,1
2688,1
3771,1
3772,1
3773,1
1849,1
5279,0
7099,0
10567,0
7908,0
2188,1
10120,0
746,1
13597,1
1091,1
7415,0
9557,0
6331,0
8325,0
14807,1
14808,1
14815,1
14629,1
2579,1
2660,1
2664,1
1189,1
10418,0
9108,0
7244,0
6809,0
4829,1
7494,0
8112,0
15051,1
15053,1
2797,1
10429,0
3985,1
11445,0
4892,1
8176,0
11001,0
5168,0
3290,1
10710,0
3846,1
5883,0
12138,0
8517,0
12796,1
4840,1
4865,1
14874,1
14875,1
7586,0
7839,0
8875,0
5135,0
2106,1
8462,0
9922,0
1607,1
6289,0
12837,1
13038,1
13314,1
5895,0
9230,0
13688,1
9643,0
10244,0
10286,0
12099,0
10936,0
1316,1
7259,0
13736,1
226,1
14347,1
3272,1
3429,1
8403,0
8439,0
8544,0
10544,0
1582,1
9525,0
8125,0
3216,1
297,1
7865,0
1443,1
4192,1
4491,1
4578,1
9924,0
7577,0
10867,0
9013,0
14036,1
10461,0
6285,0
13988,1
13989,1
3894,1
5225,0
5237,0
10689,0
8733,0
7416,0
8736,0
12449,1
12517,1
12082,0
8111,0
1207,1
279,1
4016,1
8573,0
11357,0
3605,1
4458,1
6342,0
5036,0
253,1
4988,0
1215,1
1478,1
1014,1
4740,1
14238,1
4108,1
1413,1
14433,1
3134,1
2665,1
10660,0
10415,0
208,1
12142,0
4245,1
4649,1
10077,0
12987,1
7438,0
7464,0
11585,0
951,1
6096,0
2934,1
9741,0
9361,0
9823,0
3224,1
1318,1
2119,1
8745,0
74,1
4175,1
4365,1
12349,1
12625,1
2257,1
11374,0
12366,1
12448,1
12489,1
12518,1
12589,1
12696,1
12777,1
12778,1
12797,1
12833,1
12914,1
12949,1
13266,1
8685,0
6950,0
8675,0
8483,0
10609,0
4028,1
12326,0
9427,0
3020,1
5,1
243,1
12285,0
121,1
7511,0
8370,0
6158,0
10164,0
5871,0
13292,1
5675,0
6253,0
976,1
13711,1
1958,1
8288,0
12242,0
9383,0
6007,0
12233,0
10760,0
10763,0
10764,0
10765,0
10766,0
12337,1
12995,1
12996,1
12997,1
12998,1
12999,1
13176,1
13222,1
13342,1
13518,1
13519,1
1370,1
5226,0
12393,1
1346,1
3826,1
3833,1
3834,1
14738,1
14759,1
5042,0
5980,0
6445,0
11978,0
9369,0
8802,0
3748,1
3514,1
1593,1
2010,1
4287,1
8140,0
10722,0
10832,0
10848,0
10875,0
7309,0
13985,1
13986,1
13987,1
11545,0
9248,0
11678,0
11591,0
12382,1
13435,1
13510,1
13695,1
13755,1
13756,1
13787,1
13825,1
13845,1
8523,0
2699,1
3149,1
4799,1
7602,0
1023,1
3013,1
6018,0
7237,0
5885,0
4998,0
11455,0
11816,0
11200,0
9476,0
4322,1
5415,0
6257,0
6693,0
8758,0
10587,0
691,1
6914,0
8990,0
1562,1
7239,0
4568,1
10603,0
10243,0
2253,1
4684,1
12272,0
12005,0
7019,0
11246,0
11294,0
11351,0
11564,0
6104,0
10054,0
12165,0
14638,1
14639,1
15041,1
14853,1
12230,0
6291,0
6014,0
11525,0
212,1
6154,0
2053,1
1008,1
8162,0
5449,0
14053,1
2600,1
8657,0
9746,0
5203,0
2643,1
6656,0
7588,0
10359,0
11829,0
12286,0
13406,1
13355,1
6258,0
10252,0
10647,0
181,1
5346,0
8114,0
8703,0
9374,0
1989,1
10611,0
10634,0
4744,1
1824,1
10738,0
2220,1
3651,1
12218,0
14113,1
14473,1
14480,1
5732,0
2517,1
6571,0
3266,1
4061,1
10877,0
11590,0
11851,0
13610,1
3451,1
9422,0
9663,0
7711,0
5007,0
382,1
8881,0
8464,0
11160,0
4501,1
12045,0
13923,1
2406,1
3387,1
11552,0
12592,1
9486,0
416,1
1494,1
8818,0
5383,0
5680,0
5791,0
5969,0
7350,0
7657,0
7710,0
8152,0
10201,0
10211,0
10309,0
11451,0
11993,0
4909,1
4316,1
4223,1
13836,1
9033,0
7210,0
6783,0
14059,1
14060,1
14061,1
14064,1
14065,1
14068,1
14069,1
14467,1
7370,0
14277,1
14965,1
14400,1
12666,1
14533,1
3332,1
8653,0
12627,1
8612,0
8737,0
15069,1
15070,1
15071,1
14052,1
2955,1
150,1
1550,1
2358,1
4151,1
5318,0
5959,0
6022,0
6276,0
6612,0
6934,0
8876,0
11925,0
6421,0
10035,0
2094,1
9580,0
8067,0
8243,0
5559,0
2489,1
13432,1
13587,1
13685,1
13706,1
4342,1
5433,0
1326,1
8197,0
5848,0
534,1
9273,0
11548,0
4021,1
6215,0
7203,0
8781,0
10464,0
7186,0
2882,1
1050,1
11133,0
3589,1
10137,0
7774,0
2194,1
7844,0
446,1
9989,0
12290,0
4113,1
11618,0
9649,0
11660,0
12491,1
2204,1
9531,0
2327,1
1665,1
3162,1
6389,0
14293,1
14300,1
2186,1
2775,1
3824,1
5507,0
10388,0
14939,1
14940,1
1641,1
12614,1
7965,0
5723,0
10378,0
12572,1
3447,1
12305,0
10274,0
7636,0
8497,0
13878,1
7558,0
8982,0
345,1
6054,0
6367,0
9398,0
10768,0
1081,1
8252,0
7153,0
9990,0
3472,1
11608,0
5209,0
1738,1
1437,1
1257,1
1821,1
12318,0
13276,1
12739,1
7856,0
2014,1
2038,1
868,1
12385,1
9802,0
13629,1
10341,0
11894,0
3051,1
9908,0
10703,0
3516,1
3577,1
9133,0
10089,0
10454,0
69,1
7532,0
11575,0
13389,1
2446,1
13927,1
3924,1
14855,1
14294,1
10419,0
4846,1
5023,0
11022,0
11211,0
9493,0
12923,1
3973,1
4042,1
10678,0
2402,1
936,1
2568,1
8628,0
13932,1
13857,1
5281,0
4251,1
4608,1
4609,1
4618,1
12773,1
1230,1
2750,1
457,1
5707,0
14881,1
6260,0
8566,0
7545,0
5022,0
1033,1
15100,1
591,1
10939,0
2947,1
4991,0
2841,1
10800,0
10816,0
10835,0
10878,0
10906,0
11075,0
11843,0
14411,1
2818,1
5115,0
13076,1
13485,1
9263,0
7064,0
5085,0
10109,0
2716,1
4056,1
4101,1
9393,0
9693,0
842,1
9083,0
308,1
6099,0
7260,0
7383,0
8995,0
2088,1
1455,1
11089,0
11142,0
11362,0
11745,0
12120,0
13552,1
12953,1
12973,1
13010,1
13145,1
13321,1
13330,1
13451,1
13462,1
13534,1
675,1
4896,1
9208,0
9668,0
12054,0
14109,1
7556,0
4880,1
12160,0
12296,0
7985,0
4534,1
5294,0
8190,0
1201,1
4059,1
5362,0
7007,0
972,1
5113,0
7020,0
9130,0
10604,0
10610,0
10630,0
10679,0
10858,0
10860,0
10864,0
10987,0
11111,0
11161,0
11219,0
7916,0
736,1
737,1
11390,0
1240,1
1911,1
1610,1
6093,0
8328,0
12660,1
4969,0
855,1
6741,0
1103,1
10443,0
180,1
6438,0
12299,0
1362,1
10435,0
4520,1
6301,0
7013,0
7406,0
9782,0
5350,0
6234,0
8329,0
11698,0
13558,1
3741,1
6626,0
5831,0
6734,0
7547,0
12483,1
11507,0
9489,0
7805,0
11586,0
9877,0
10808,0
14651,1
9587,0
14549,1
2110,1
4834,1
7786,0
1390,1
6277,0
10371,0
2951,1
4081,1
9477,0
8559,0
14846,1
12608,1
7314,0
10193,0
3518,1
5164,0
1639,1
5976,0
2466,1
13326,1
6551,0
8515,0
3656,1
5074,0
13513,1
8857,0
1052,1
2209,1
5487,0
5931,0
7684,0
11960,0
1653,1
2087,1
4437,1
12255,0
9417,0
10334,0
5204,0
1425,1
9271,0
3611,1
14711,1
7379,0
5098,0
2614,1
1068,1
2851,1
2852,1
2924,1
3300,1
5624,0
6892,0
7129,0
7268,0
7880,0
8773,0
11897,0
12065,0
8494,0
9469,0
5344,0
7956,0
10658,0
7229,0
14811,1
14525,1
8313,0
10009,0
12190,0
372,1
6042,0
7344,0
12267,0
1281,1
5189,0
6686,0
7491,0
7887,0
10743,0
10456,0
337,1
9278,0
8778,0
10657,0
6008,0
6726,0
6535,0
2863,1
11104,0
9450,0
699,1
11252,0
12119,0
12342,1
12343,1
12344,1
12416,1
12417,1
12418,1
12469,1
12534,1
12535,1
12536,1
12537,1
12538,1
12539,1
12540,1
12620,1
12622,1
12677,1
12678,1
12825,1
1006,1
6967,0
7527,0
4651,1
5760,0
6299,0
9042,0
3444,1
5864,0
8920,0
9784,0
9875,0
8099,0
10095,0
11403,0
2030,1
9323,0
967,1
1179,1
11946,0
13099,1
5974,0
9931,0
5509,0
1372,1
10724,0
8053,0
602,1
1902,1
1951,1
1953,1
599,1
1229,1
668,1
7126,0
13039,1
4331,1
12529,1
5733,0
6085,0
5580,0
6758,0
10203,0
1722,1
2897,1
4935,1
14349,1
10111,0
4335,1
13925,1
10532,0
11463,0
5651,0
11395,0
4200,1
11801,0
571,1
5033,0
453,1
1691,1
6434,0
9096,0
6143,0
7165,0
11804,0
667,1
14219,1
13415,1
320,1
696,1
5339,0
3928,1
8321,0
9626,0
11046,0
12647,1
12835,1
13018,1
13346,1
13521,1
13568,1
13586,1
13653,1
210,1
1057,1
1941,1
2259,1
3935,1
4206,1
6165,0
6397,0
6405,0
7866,0
7920,0
8794,0
12039,0
12097,0
12325,0
14645,1
954,1
11503,0
214,1
8024,0
9184,0
11443,0
9961,0
96,1
1011,1
10280,0
1369,1
5762,0
13978,1
14210,1
6985,0
7161,0
9655,0
7241,0
377,1
8387,0
5273,0
7463,0
13892,1
13893,1
13894,1
1101,1
12599,1
13626,1
12759,1
5648,0
6463,0
6523,0
1676,1
1828,1
2623,1
6906,0
10366,0
11950,0
12709,1
13044,1
11936,0
8813,0
8872,0
7181,0
1148,1
8654,0
9589,0
14259,1
3168,1
8715,0
10933,0
10747,0
9858,0
14851,1
6350,0
7492,0
7549,0
735,1
14084,1
14110,1
15073,1
6396,0
6778,0
3175,1
142,1
11396,0
6644,0
12578,1
9660,0
1743,1
13480,1
11731,0
7392,0
9578,0
9736,0
9789,0
12852,1
1113,1
1734,1
2440,1
10931,0
11039,0
13008,1
5570,0
12965,1
5759,0
6956,0
14729,1
14849,1
2337,1
3525,1
14830,1
2480,1
2508,1
2939,1
10074,0
14041,1
12594,1
10907,0
14550,1
14562,1
8780,0
9172,0
12281,0
1442,1
11344,0
12775,1
164,1
1031,1
3583,1
449,1
5145,0
3713,1
3722,1
5070,0
4784,1
14463,1
12074,0
10130,0
11512,0
9148,0
11737,0
4995,0
3245,1
13971,1
13972,1
14076,1
14077,1
14078,1
15074,1
15075,1
15076,1
15078,1
6413,0
13270,1
6880,0
38,1
12174,0
5108,0
1898,1
5674,0
11653,0
8799,0
1801,1
5705,0
5657,0
4900,1
7442,0
2511,1
1477,1
3908,1
3917,1
4091,1
4247,1
4248,1
4249,1
4525,1
4530,1
4589,1
4593,1
11780,0
2617,1
14977,1
2565,1
7557,0
10476,0
147,1
5558,0
8272,0
13357,1
3328,1
861,1
2707,1
2361,1
3777,1
5752,0
2070,1
519,1
3422,1
10801,0
1561,1
311,1
2270,1
8253,0
10628,0
4582,1
10091,0
14817,1
5269,0
1554,1
10124,0
8062,0
9887,0
851,1
1629,1
2588,1
10268,0
9764,0
8896,0
4226,1
12350,1
10094,0
11392,0
3310,1
1209,1
5282,0
13854,1
11505,0
1875,1
4083,1
11931,0
7953,0
8377,0
6193,0
8722,0
2331,1
13992,1
10354,0
1510,1
6641,0
7720,0
8199,0
10099,0
10159,0
10408,0
10430,0
11702,0
12064,0
12314,0
3331,1
14420,1
14445,1
14446,1
14462,1
7598,0
2667,1
14895,1
14896,1
14897,1
14898,1
14899,1
14900,1
14901,1
14902,1
14903,1
14904,1
14905,1
168,1
4027,1
12171,0
9703,0
9878,0
11426,0
13783,1
12256,0
8086,0
469,1
7745,0
7821,0
4918,1
10397,0
5524,0
1814,1
11220,0
3729,1
2356,1
3420,1
3626,1
4224,1
13382,1
6311,0
2473,1
3345,1
5812,0
1994,1
3888,1
11092,0
2401,1
2203,1
3391,1
13159,1
9567,0
11483,0
1614,1
6607,0
957,1
57,1
10101,0
12189,0
7531,0
6870,0
8344,0
7921,0
7979,0
8955,0
13982,1
14178,1
14658,1
15052,1
14318,1
10404,0
8346,0
8309,0
11980,0
1516,1
540,1
541,1
542,1
545,1
2176,1
7065,0
1124,1
3078,1
1838,1
2531,1
2998,1
2999,1
4807,1
13488,1
7212,0
10255,0
14893,1
14268,1
14273,1
14274,1
9690,0
9940,0
8004,0
8413,0
140,1
7214,0
6147,0
9018,0
6582,0
10990,0
13928,1
13929,1
13930,1
5284,0
12406,1
12992,1
14836,1
5849,0
11986,0
10306,0
817,1
2412,1
13848,1
10792,0
14539,1
12235,0
8035,0
9380,0
9688,0
1617,1
8792,0
1835,1
1892,1
7515,0
10733,0
9960,0
10212,0
1430,1
12289,0
925,1
10182,0
10889,0
11120,0
5104,0
9039,0
9281,0
12241,0
5027,0
6484,0
11935,0
3505,1
1969,1
13801,1
4033,1
4797,1
361,1
1715,1
1880,1
1945,1
5324,0
6020,0
9943,0
11485,0
13981,1
14698,1
14700,1
14702,1
4403,1
4612,1
14952,1
11648,0
4768,1
11862,0
7893,0
8742,0
10653,0
13207,1
13373,1
9175,0
11487,0
547,1
550,1
551,1
555,1
556,1
616,1
3415,1
8838,0
13649,1
9385,0
1210,1
8287,0
11536,0
9204,0
5266,0
11532,0
13331,1
13511,1
1234,1
11183,0
11184,0
11185,0
11207,0
12135,0
12345,1
12768,1
12779,1
12798,1
12818,1
13218,1
3754,1
2686,1
3468,1
13640,1
13015,1
1952,1
5566,0
273,1
7413,0
8647,0
11738,0
5441,0
6957,0
12192,0
2390,1
1634,1
6265,0
300,1
11929,0
1469,1
13049,1
6282,0
1943,1
853,1
11558,0
13903,1
12151,0
370,1
4732,1
12123,0
6714,0
10084,0
233,1
1341,1
11192,0
11193,0
12327,1
6637,0
11989,0
2082,1
1082,1
13583,1
11539,0
952,1
7039,0
1910,1
3105,1
4547,1
8699,0
10925,0
4185,1
1496,1
10235,0
15149,1
10632,0
2858,1
4811,1
344,1
8085,0
11540,0
11996,0
6297,0
8835,0
153,1
15125,1
15126,1
15127,1
9137,0
12364,1
8854,0
7493,0
14908,1
14910,1
14911,1
11484,0
6121,0
7559,0
2581,1
2584,1
2585,1
2586,1
3123,1
4557,1
4573,1
4213,1
12564,1
1410,1
10972,0
1744,1
1793,1
1800,1
1967,1
1968,1
1988,1
1995,1
4228,1
13097,1
10695,0
11878,0
10845,0
10904,0
10917,0
10988,0
11028,0
13726,1
13731,1
13752,1
13769,1
13773,1
13780,1
11011,0
6352,0
6474,0
1167,1
7904,0
10363,0
6332,0
1329,1
2702,1
2742,1
8767,0
5107,0
4841,1
6792,0
10675,0
4572,1
4296,1
4298,1
11464,0
412,1
10599,0
10727,0
10847,0
11070,0
14834,1
255,1
9541,0
3028,1
902,1
5565,0
5629,0
5943,0
7090,0
7393,0
7430,0
7550,0
8452,0
9206,0
10134,0
2434,1
1349,1
14141,1
14282,1
14570,1
14575,1
15055,1
15056,1
15057,1
15058,1
10666,0
4779,1
9434,0
12197,0
1334,1
7640,0
5809,0
13079,1
7619,0
5325,0
5369,0
5979,0
9301,0
14054,1
8578,0
12681,1
10337,0
12822,1
3602,1
612,1
5496,0
8291,0
3503,1
3509,1
3546,1
3547,1
3638,1
3642,1
4898,1
1017,1
10451,0
3837,1
7332,0
7499,0
1176,1
13196,1
4076,1
10020,0
9805,0
5134,0
2541,1
6691,0
8251,0
9303,0
12076,0
14284,1
14997,1
4035,1
8944,0
9955,0
3702,1
4146,1
4195,1
4203,1
14316,1
9040,0
12244,0
3427,1
3991,1
3993,1
6178,0
3530,1
1970,1
6255,0
7009,0
8725,0
13501,1
2310,1
4839,1
5989,0
9920,0
1025,1
1421,1
9446,0
3764,1
1836,1
2054,1
7781,0
1984,1
13540,1
13560,1
7811,0
7001,0
5340,0
2236,1
3270,1
5886,0
4431,1
4577,1
2376,1
11424,0
7223,0
1133,1
1177,1
1053,1
4102,1
4711,1
8393,0
2811,1
14311,1
14313,1
14314,1
14350,1
11020,0
10401,0
9683,0
3635,1
14521,1
14522,1
6598,0
11275,0
8352,0
9007,0
9991,0
5474,0
2399,1
3253,1
12819,1
4364,1
3572,1
13993,1
9334,0
3352,1
14923,1
5280,0
5865,0
6718,0
9028,0
14304,1
11258,0
2712,1
5530,0
7994,0
9606,0
5457,0
8643,0
112,1
7386,0
1194,1
315,1
603,1
824,1
898,1
1152,1
2170,1
2330,1
2536,1
3086,1
4054,1
6046,0
6392,0
7042,0
7488,0
7715,0
7922,0
8144,0
8658,0
9026,0
9029,0
9090,0
9324,0
10273,0
10812,0
10836,0
10865,0
10869,0
10898,0
11171,0
11266,0
11377,0
11855,0
12161,0
12390,1
4482,1
2722,1
2760,1
1756,1
6105,0
5853,0
5788,0
7498,0
2827,1
5038,0
1090,1
10082,0
6589,0
14125,1
